brief_id,industry,brand_name,prompt_text,prompt_text_en,required_objects,colour_attributes,spatial_constraints,required_text,style_descriptors,back_translated,cc_score,status,language,cometkiwi_score
MB082,fashion_apparel,ZOLA,"Mode-Editorial-Produktfoto eines beigen Trenchcoats, der unter einem schwarzen Regenschirm vor einer weißen Wand hängt; ZOLA-Label auf dem Mantel; klare Editorial-Beleuchtung","Fashion editorial product shot of a beige trench coat hung below a black umbrella against a white wall, ZOLA label on coat, clean editorial lighting","[""trench coat"", ""umbrella""]","{""trench coat"": ""beige"", ""umbrella"": ""black""}","[""trench coat below umbrella""]","[""ZOLA""]","[""editorial photography"", ""white wall"", ""clean lighting""]",Fashion editorial product photo of a beige trench coat hanging under a black umbrella in front of a white wall; ZOLA label on the coat; crisp editorial lighting,0.9872,PASS,de,0.8155946135520935
MB083,fashion_apparel,AEON,"Produktfoto einer schwarzen Radhose, die rechts neben einem weißen Fahrradhelm auf einem hellgrauen Untergrund platziert ist; AEON-Logo an der Seite des Helms; klares Studiofoto","Product photography of black cycling shorts placed to the right of a white cycling helmet on a light gray surface, AEON logo on helmet side, clean studio shot","[""cycling shorts"", ""cycling helmet""]","{""cycling shorts"": ""black"", ""cycling helmet"": ""white""}","[""cycling shorts right of cycling helmet""]","[""AEON""]","[""product photography"", ""gray background"", ""studio lighting""]",Product photo of black cycling shorts placed to the right of a white bicycle helmet on a light gray background; AEON logo on the side of the helmet; clear studio photo,0.9758,PASS,de,0.8409125804901123
MB084,fashion_apparel,BRIM,"Produktfotografie einer schwarzen Lederbrieftasche, die unter silbernen Münzen auf einer dunklen Marmoroberfläche platziert ist; auf der Vorderseite der Brieftasche ist „BRIM“ eingeprägt; luxuriöse redaktionelle Beleuchtung","Product photography of a black leather wallet placed below silver coins on a dark marble surface, BRIM embossed on wallet front, luxury editorial lighting","[""leather wallet"", ""coins""]","{""leather wallet"": ""black"", ""coins"": ""silver""}","[""leather wallet below coins""]","[""BRIM""]","[""luxury editorial"", ""dark marble"", ""dramatic lighting""]",Product photography of a black leather wallet placed among silver coins on a dark marble surface; “BRIM” is embossed on the front of the wallet; luxurious editorial lighting,0.9623,PASS,de,0.8340498208999634
MB085,fashion_apparel,CORD,"Flat-Lay-Modeaufnahme einer grauen Strickmütze, die unter einer marineblauen Jacke auf einer weißen Unterlage platziert ist; CORD-Etikett an der Mütze; klares, natürliches Licht","Flat lay fashion shot of a gray knit beanie hat placed below a navy jacket on a white surface, CORD tag on beanie, clean natural lighting","[""beanie hat"", ""jacket""]","{""beanie hat"": ""gray"", ""jacket"": ""navy""}","[""beanie hat below jacket""]","[""CORD""]","[""flat lay"", ""white background"", ""natural lighting""]","Flat-lay fashion shot of a gray knit beanie placed on a white background beneath a navy blue jacket; CORD label on the beanie; clear, natural light",0.8167,REVIEW,de,0.8148590922355652
MB086,fashion_apparel,DUSK,"Modefotografie von schwarzen Plateau-Pumps, die rechts neben einer roten Leder-Clutch auf einer goldenen Unterlage platziert sind; DUSK-Logo auf dem Absatz; glamouröse Editorial-Beleuchtung","Fashion product photography of black platform heels placed to the right of a red leather clutch bag on a gold surface, DUSK logo on heel, glamorous editorial lighting","[""platform heels"", ""clutch bag""]","{""platform heels"": ""black"", ""clutch bag"": ""red""}","[""platform heels right of clutch bag""]","[""DUSK""]","[""editorial photography"", ""gold surface"", ""glamorous lighting""]",Fashion photography of black platform pumps placed to the right of a red leather clutch on a gold background; DUSK logo on the heel; glamorous editorial lighting,0.9475,PASS,de,0.72286057472229
MB087,fashion_apparel,ZYLO,"Produktfoto einer grünen Cargohose, die vor einem weißen Hintergrund unter braunen Lederstiefeln platziert ist; ZYLO-Etikett am Hosenbund; klare Studiobeleuchtung","Product photography of green cargo pants placed below brown leather boots on a white background, ZYLO label on pants waistband, clean studio lighting","[""cargo pants"", ""leather boots""]","{""cargo pants"": ""green"", ""leather boots"": ""brown""}","[""cargo pants below leather boots""]","[""ZYLO""]","[""product photography"", ""white background"", ""studio lighting""]","Product photo of green cargo pants placed in front of a white background, with brown leather boots; ZYLO label on the waistband; bright studio lighting",0.9491,PASS,de,0.8391954898834229
MB088,fashion_apparel,FINN,"Flat-Lay-Produktfoto einer marineblauen Seidenkrawatte, die unter einem weißen Hemd auf einer grauen Unterlage platziert ist; auf dem Krawattenetikett steht „FINN“; professionelle redaktionelle Beleuchtung","Flat lay product shot of a navy blue silk tie placed below a white dress shirt on a gray surface, FINN woven on tie label, professional editorial lighting","[""silk tie"", ""dress shirt""]","{""silk tie"": ""navy"", ""dress shirt"": ""white""}","[""silk tie below dress shirt""]","[""FINN""]","[""flat lay"", ""gray background"", ""professional lighting""]",Flat-lay product photo of a navy blue silk tie placed on a gray background beneath a white shirt; the tie tag reads “FINN”; professional editorial lighting,0.9663,PASS,de,0.806037187576294
MB089,fashion_apparel,GILD,"Lifestyle-„Flat Lay“-Aufnahme von violetten Fitness-Leggings, die rechts neben weißen Sportschuhen auf einem sauberen Fitnessstudioboden platziert sind; GILD-Logo am Bund der Leggings; helles Studio-Licht","Lifestyle flat lay of purple gym leggings placed to the right of white sports shoes on a clean gym floor, GILD logo on leggings waistband, bright studio lighting","[""gym leggings"", ""sports shoes""]","{""gym leggings"": ""purple"", ""sports shoes"": ""white""}","[""gym leggings right of sports shoes""]","[""GILD""]","[""flat lay"", ""white background"", ""bright lighting""]","Lifestyle ""flat lay"" photo of purple fitness leggings placed to the right of white athletic shoes on a clean gym floor; GILD logo on the waistband of the leggings; bright gym lighting",0.98,PASS,de,0.7875776290893555
MB090,fashion_apparel,HAZE,"Sommerliches Lifestyle-Flat-Lay mit hellbraunen Ledersandalen, die rechts neben einem weißen Stroh-Strandhut auf sandigem Untergrund platziert sind; HAZE-Logo auf dem Sandalenriemen; helles Tageslicht","Summer lifestyle flat lay of tan leather sandals placed to the right of a white straw beach hat on a sandy surface, HAZE logo on sandal strap, bright natural lighting","[""leather sandals"", ""straw beach hat""]","{""leather sandals"": ""tan"", ""straw beach hat"": ""white""}","[""leather sandals right of straw beach hat""]","[""HAZE""]","[""flat lay"", ""sandy surface"", ""natural lighting""]",A summery lifestyle flat lay featuring light brown leather sandals placed to the right of a white straw beach hat on a sandy surface; HAZE logo on the sandal strap; bright natural light,0.9202,PASS,de,0.7722775936126709
MB091,automotive,TORQ,"Automobil-Produktfotografie eines roten Sportwagens, der links neben einem weißen Rennhelm auf einem dunklen Studioboden platziert ist; TORQ-Logo auf der Motorhaube; dramatische Studiobeleuchtung","Automotive product photography of a red sports car placed to the left of a white racing helmet on a dark studio floor, TORQ logo on car hood, dramatic studio lighting","[""sports car"", ""racing helmet""]","{""sports car"": ""red"", ""racing helmet"": ""white""}","[""sports car left of racing helmet""]","[""TORQ""]","[""product photography"", ""dark background"", ""dramatic lighting""]",Automotive product photography of a red sports car positioned to the left of a white racing helmet on a dark studio floor; TORQ logo on the hood; dramatic studio lighting,0.9949,PASS,de,0.8412446975708008
MB092,automotive,RUSH,"Produktfoto eines weißen Elektroautos mit einem grünen Ladekabel, das links davon auf einem sauberen Studioboden liegt; RUSH-Logo an der Autotür; sauberer weißer Hintergrund","Product photography of a white electric car with a green charging cable placed to its left on a clean studio floor, RUSH logo on car door, clean white background","[""electric car"", ""charging cable""]","{""electric car"": ""white"", ""charging cable"": ""green""}","[""charging cable left of electric car""]","[""RUSH""]","[""product photography"", ""white background"", ""clean lighting""]",Product photo of a white electric car with a green charging cable lying to its left on a clean studio floor; RUSH logo on the car door; clean white background,0.9895,PASS,de,0.8387700915336609
MB093,automotive,FORGE,"Produktfoto eines schwarzen SUV mit einem silbernen Dachgepäckträger auf weißem Studioboden, „FORGE“-Schriftzug auf der Motorhaube, dramatische Studiobeleuchtung","Automotive product shot of a black SUV with a silver roof rack mounted above on a white studio floor, FORGE on hood, dramatic studio lighting","[""SUV"", ""roof rack""]","{""SUV"": ""black"", ""roof rack"": ""silver""}","[""roof rack above SUV""]","[""FORGE""]","[""product photography"", ""white background"", ""dramatic lighting""]","Product photo of a black SUV with a silver roof rack on a white studio floor, “FORGE” lettering on the hood, dramatic studio lighting",0.9414,PASS,de,0.8128826022148132
MB094,automotive,HELIX,"Produktfoto eines schwarzen Motorrads, das links neben einem weißen Integralhelm auf einem dunklen Studioboden platziert ist; HELIX-Logo auf dem Tank des Motorrads; dramatische Studiobeleuchtung","Product photography of a black motorcycle placed to the left of a white full-face helmet on a dark studio floor, HELIX logo on motorcycle tank, dramatic studio lighting","[""motorcycle"", ""helmet""]","{""motorcycle"": ""black"", ""helmet"": ""white""}","[""motorcycle left of helmet""]","[""HELIX""]","[""product photography"", ""dark background"", ""dramatic lighting""]",Product photo of a black motorcycle placed to the left of a white full-face helmet on a dark studio floor; HELIX logo on the motorcycle's fuel tank; dramatic studio lighting,0.993,PASS,de,0.8349112272262573
MB095,automotive,JOLT,"Produktfoto eines blauen Sportwagens mit einem schwarzen Reifen, der darunter auf einem weißen Studioboden platziert ist; „JOLT“-Schriftzug auf der Motorhaube; klare, dramatische Beleuchtung","Automotive product shot of a blue sports car with a black tire placed below on a white studio floor, JOLT on car hood, clean dramatic lighting","[""sports car"", ""tire""]","{""sports car"": ""blue"", ""tire"": ""black""}","[""tire below sports car""]","[""JOLT""]","[""product photography"", ""white background"", ""dramatic lighting""]","Product photo of a blue sports car with a black tire placed beneath it on a white studio floor; “JOLT” lettering on the hood; crisp, dramatic lighting",0.9566,PASS,de,0.815022885799408
MB096,automotive,KINETIC,"Produktfoto eines orangefarbenen Pick-ups, der links neben einem schwarzen Metall-Werkzeugkasten auf einer Betonfläche steht; Aufschrift „KINETIC“ auf der Tür des Pick-ups; natürliches Außenlicht","Product photography of an orange pickup truck placed to the left of a black metal toolbox on a concrete surface, KINETIC on truck door, outdoor natural lighting","[""pickup truck"", ""toolbox""]","{""pickup truck"": ""orange"", ""toolbox"": ""black""}","[""pickup truck left of toolbox""]","[""KINETIC""]","[""product photography"", ""concrete surface"", ""outdoor lighting""]",Product photo of an orange pickup truck parked on a concrete surface to the left of a black metal toolbox; “KINETIC” written on the pickup truck’s door; natural outdoor light,0.9351,PASS,de,0.8335388898849487
MB097,automotive,LAUNCH,"Produktfoto eines weißen Elektrorollers, der links neben einem schwarzen Schutzhelm auf einem grauen städtischen Gehweg platziert ist; die Aufschrift „LAUNCH“ auf der Trittfläche des Rollers; klares, natürliches Licht","Product photography of a white electric scooter placed to the left of a black safety helmet on a gray urban sidewalk, LAUNCH on scooter deck, clean natural lighting","[""electric scooter"", ""safety helmet""]","{""electric scooter"": ""white"", ""safety helmet"": ""black""}","[""electric scooter left of safety helmet""]","[""LAUNCH""]","[""product photography"", ""urban setting"", ""natural lighting""]","Product photo of a white electric scooter placed to the left of a black helmet on a gray city sidewalk; the word “LAUNCH” on the scooter’s footboard; bright, natural light",0.9556,PASS,de,0.8002139329910278
MB098,automotive,MOTION,"Produktfoto eines silbernen Kleinwagens, der links neben einem weißen Parkschild auf einer Stadtstraße steht; MOTION-Logo auf der Motorhaube, helle Stadtbeleuchtung","Product photography of a silver compact city car placed to the left of a white parking sign on a city street, MOTION logo on car hood, bright urban lighting","[""city car"", ""parking sign""]","{""city car"": ""silver"", ""parking sign"": ""white""}","[""city car left of parking sign""]","[""MOTION""]","[""product photography"", ""urban setting"", ""bright lighting""]","Product photo of a silver compact car parked to the left of a white parking sign on a city street; MOTION logo on the hood, bright city lights",0.9639,PASS,de,0.8458966016769409
MB099,automotive,PULSE,"Produktfoto eines gelben Cabriolets, das über einem silbernen Autoschlüssel auf einem dunklen Ausstellungsraum-Boden platziert ist; die Aufschrift „PULSE“ auf der Autotür; dramatische Ausstellungsraum-Beleuchtung","Product photography of a yellow convertible car placed above a silver car key on a dark showroom floor, PULSE on car door, dramatic showroom lighting","[""convertible car"", ""car key""]","{""convertible car"": ""yellow"", ""car key"": ""silver""}","[""convertible car above car key""]","[""PULSE""]","[""product photography"", ""dark showroom"", ""dramatic lighting""]",Product photo of a yellow convertible placed on top of a silver car key on a dark showroom floor; the word “PULSE” on the car door; dramatic showroom lighting,0.9566,PASS,de,0.8094421625137329
MB100,automotive,QUEST,"Produktfoto eines grünen Hybridautos, das links neben einem marineblauen Solarpanel auf einem sauberen Studiohintergrund platziert ist; „QUEST“ auf der Motorhaube; sauberer weißer Studiohintergrund","Product photography of a green hybrid car placed to the left of a navy solar panel on a clean studio surface, QUEST on car hood, clean white studio background","[""hybrid car"", ""solar panel""]","{""hybrid car"": ""green"", ""solar panel"": ""navy""}","[""hybrid car left of solar panel""]","[""QUEST""]","[""product photography"", ""white background"", ""clean lighting""]",Product photo of a green hybrid car placed to the left of a navy blue solar panel against a clean studio background; “QUEST” on the hood; clean white studio background,0.9645,PASS,de,0.8309365510940552
MB101,automotive,RACER,"Dramatische Produktaufnahme eines roten Rennwagens, der links neben einer schwarz-weißen Zielflagge auf einer Rennstrecke positioniert ist; RACER-Logo auf der Motorhaube; dramatische Rennbeleuchtung","Dramatic product shot of a red racing car placed to the left of a black and white checkered flag on a racing track, RACER logo on car hood, dramatic race lighting","[""racing car"", ""checkered flag""]","{""racing car"": ""red"", ""checkered flag"": ""black""}","[""racing car left of checkered flag""]","[""RACER""]","[""product photography"", ""race track"", ""dramatic lighting""]",Dramatic product shot of a red race car positioned to the left of a black-and-white checkered flag on a racetrack; RACER logo on the hood; dramatic racing lighting,0.99,PASS,de,0.7865992784500122
MB102,automotive,SPEED,"Produktfotografie eines silbernen Sportmotorrads, das auf einem dunklen Studiohintergrund über schwarzen Leder-Rennhandschuhen platziert ist; die Aufschrift „SPEED“ auf der Motorradverkleidung; dramatische Studiobeleuchtung","Product photography of a silver sports motorcycle placed above black leather racing gloves on a dark studio surface, SPEED on motorcycle fairing, dramatic studio lighting","[""sports motorcycle"", ""racing gloves""]","{""sports motorcycle"": ""silver"", ""racing gloves"": ""black""}","[""sports motorcycle above racing gloves""]","[""SPEED""]","[""product photography"", ""dark background"", ""dramatic lighting""]",Product photograph of a silver sport motorcycle placed on a dark studio background atop a pair of black leather racing gloves; the word “SPEED” on the motorcycle’s fairing; dramatic studio lighting,0.948,PASS,de,0.8378021121025085
MB103,automotive,THRUST,"Produktfoto einer weißen Familienlimousine mit einem schwarzen Kindersitz, der rechts davon auf einem grauen Studiohintergrund platziert ist; die Aufschrift „THRUST“ auf der Limousinentür; klare Studiobeleuchtung","Product photography of a white family sedan with a black child seat placed to its right on a gray studio surface, THRUST on sedan door, clean studio lighting","[""family sedan"", ""child seat""]","{""family sedan"": ""white"", ""child seat"": ""black""}","[""child seat right of family sedan""]","[""THRUST""]","[""product photography"", ""gray background"", ""clean lighting""]",Product photo of a white family sedan with a black child seat placed to the right of it against a gray studio background; the word “THRUST” on the sedan’s door; clear studio lighting,0.9081,PASS,de,0.8278518319129944
MB104,automotive,VEER,"Produktfoto eines braunen Geländewagens, der links neben einem schwarzen Ersatzreifen auf einem unebenen Untergrund im Freien positioniert ist; „VEER“ auf der Motorhaube; natürliches Außenlicht","Product photography of a brown off-road vehicle placed to the left of a black spare tire on a rugged outdoor surface, VEER on hood, outdoor natural lighting","[""off-road vehicle"", ""spare tire""]","{""off-road vehicle"": ""brown"", ""spare tire"": ""black""}","[""off-road vehicle left of spare tire""]","[""VEER""]","[""product photography"", ""outdoor surface"", ""natural lighting""]","Product photo of a brown SUV positioned outdoors on uneven ground, to the left of a black spare tire; “VEER” on the hood; natural outdoor lighting",0.9554,PASS,de,0.8345235586166382
MB105,automotive,WARP,"Luxus-Produktfotografie einer schwarzen Limousine, die über einem goldenen Schlüsselanhänger auf dem dunklen Marmorboden eines Ausstellungsraums platziert ist; „WARP“-Schriftzug auf der Motorhaube der Limousine; dramatische redaktionelle Beleuchtung","Luxury product photography of a black sedan placed above a gold key fob on a dark marble showroom floor, WARP on sedan hood, dramatic editorial lighting","[""sedan"", ""key fob""]","{""sedan"": ""black"", ""key fob"": ""gold""}","[""sedan above key fob""]","[""WARP""]","[""luxury editorial"", ""dark marble"", ""dramatic lighting""]",Luxury product photography of a black sedan placed on top of a gold keychain on the dark marble floor of a showroom; “WARP” lettering on the sedan’s hood; dramatic editorial lighting,0.9157,PASS,de,0.8265488147735596
MB106,automotive,XCEL,"Produktfoto eines weißen E-Bikes, das links neben einem schwarzen Ladekabel auf einem sauberen, weißen Studioboden platziert ist; „XCEL“ auf dem Fahrradrahmen; klare Studiobeleuchtung","Product photography of a white electric bicycle placed to the left of a black charging cable on a clean white studio floor, XCEL on bicycle frame, clean studio lighting","[""electric bicycle"", ""charging cable""]","{""electric bicycle"": ""white"", ""charging cable"": ""black""}","[""electric bicycle left of charging cable""]","[""XCEL""]","[""product photography"", ""white background"", ""studio lighting""]","Product photo of a white e-bike placed to the left of a black charging cable on a clean, white studio floor; “XCEL” on the bike frame; bright studio lighting",0.9787,PASS,de,0.8380411863327026
MB107,automotive,YOKE,"Glamouröses Produktfoto eines roten Rennwagens, der links neben einer goldenen Trophäe auf einem dunklen Ausstellungsboden platziert ist; „YOKE“ auf der Motorhaube; dramatische, goldfarben beleuchtete Atmosphäre","Glamour product shot of a red racing car placed to the left of a gold trophy on a dark showroom floor, YOKE on car hood, dramatic gold-lit atmosphere","[""racing car"", ""trophy""]","{""racing car"": ""red"", ""trophy"": ""gold""}","[""racing car left of trophy""]","[""YOKE""]","[""product photography"", ""dark showroom"", ""glamorous lighting""]","Glamorous product photo of a red race car positioned to the left of a golden trophy on a dark display floor; “YOKE” on the hood; dramatic, gold-hued lighting",0.9526,PASS,de,0.8316217660903931
MB108,automotive,ZOOM,"Produktfoto eines weißen Lieferwagens, der links neben einem braunen Karton auf einer grauen Straßenoberfläche steht; Zoom auf die Tür des Lieferwagens; klare, gewerbliche Beleuchtung","Product photography of a white delivery van placed to the left of a brown cardboard box on a gray street surface, ZOOM on van door, clean commercial lighting","[""delivery van"", ""cardboard box""]","{""delivery van"": ""white"", ""cardboard box"": ""brown""}","[""delivery van left of cardboard box""]","[""ZOOM""]","[""product photography"", ""gray surface"", ""commercial lighting""]","Product photo of a white delivery van parked to the left of a brown cardboard box on a gray road surface; close-up of the van's door; bright, industrial lighting",0.9636,PASS,de,0.7956568002700806
MB109,automotive,ALPHA,"Produktfoto eines beigen Wohnmobils, das links neben einem grünen Campingzelt auf einer grasbewachsenen Fläche im Freien steht; „ALPHA“ auf der Seite des Wohnmobils; Beleuchtung zur „goldenen Stunde“","Product photography of a beige campervan placed to the left of a green camping tent on a grassy outdoor surface, ALPHA on van side, golden hour lighting","[""campervan"", ""camping tent""]","{""campervan"": ""beige"", ""camping tent"": ""green""}","[""campervan left of camping tent""]","[""ALPHA""]","[""product photography"", ""outdoor setting"", ""golden hour""]",Product photo of a beige RV parked to the left of a green camping tent on a grassy outdoor area; “ALPHA” on the side of the RV; lighting during the “golden hour”,0.9138,PASS,de,0.8148015737533569
MB110,automotive,BRAVO,"Retro-Produktfoto eines blauen Oldtimers, der links neben einer silbernen Zapfsäule auf einer Betonfläche steht; auf der Motorhaube steht „BRAVO“, warme Retro-Beleuchtung","Retro product shot of a blue vintage car placed to the left of a silver fuel pump on a concrete surface, BRAVO on car hood, warm vintage lighting","[""vintage car"", ""fuel pump""]","{""vintage car"": ""blue"", ""fuel pump"": ""silver""}","[""vintage car left of fuel pump""]","[""BRAVO""]","[""product photography"", ""concrete surface"", ""vintage lighting""]","Retro product photo of a blue classic car parked on a concrete surface to the left of a silver gas pump; the hood reads “BRAVO,” with warm retro lighting",0.9549,PASS,de,0.8291253447532654
MB111,automotive,TORVEX,"Produktfotografie eines schwarzen Sport-Fließheckmodells mit einem silbernen Dachgepäckträger auf weißem Studioboden, „TORVEX“-Schriftzug auf der Autotür, dramatische Studiobeleuchtung","Product photography of a black sports hatchback with a silver roof rack mounted above on a white studio floor, TORVEX on car door, dramatic studio lighting","[""sports hatchback"", ""roof rack""]","{""sports hatchback"": ""black"", ""roof rack"": ""silver""}","[""roof rack above sports hatchback""]","[""TORVEX""]","[""product photography"", ""white background"", ""dramatic lighting""]","Product photography of a black sports hatchback with a silver roof rack on a white studio floor, “TORVEX” lettering on the car door, dramatic studio lighting",0.9412,PASS,de,0.7968873381614685
MB112,automotive,DELTA,"Produktfoto eines weißen Polizeiautos mit einer roten Blaulichtleuchte oben auf einer grauen Fläche, „DELTA“ auf der Autotür, dramatische Nachtbeleuchtung","Product photography of a white police car with a red siren light placed above on a gray surface, DELTA on car door, dramatic night lighting","[""police car"", ""siren light""]","{""police car"": ""white"", ""siren light"": ""red""}","[""siren light above police car""]","[""DELTA""]","[""product photography"", ""gray surface"", ""dramatic lighting""]","Product photo of a white police car with a red flashing light on top, set against a gray background, with ""DELTA"" on the car door, dramatic nighttime lighting",0.9671,PASS,de,0.8207994699478149
MB113,automotive,EAGLE,"Produktfoto eines gelben Schulbusses, der rechts neben einem roten Stoppschild auf einer grauen Fahrbahn steht; an der Seite des Busses steht „EAGLE“; helles Tageslicht","Product photography of a yellow school bus placed to the right of a red stop sign on a gray road surface, EAGLE on bus side, bright natural lighting","[""school bus"", ""stop sign""]","{""school bus"": ""yellow"", ""stop sign"": ""red""}","[""school bus right of stop sign""]","[""EAGLE""]","[""product photography"", ""gray road"", ""bright lighting""]",Product photo of a yellow school bus parked to the right of a red stop sign on a gray road; the side of the bus reads “EAGLE”; bright daylight,0.9688,PASS,de,0.8263841271400452
MB114,automotive,FOXTROT,"Produktfoto eines roten Feuerwehrautos, das rechts neben einem gelben, aufgerollten Feuerwehrschlauch auf einer Betonfläche steht; „FOXTROT“ auf der Fahrzeugtür; dramatische, rot beleuchtete Atmosphäre","Product photography of a red fire truck placed to the right of a yellow coiled fire hose on a concrete surface, FOXTROT on truck door, dramatic red-lit atmosphere","[""fire truck"", ""fire hose""]","{""fire truck"": ""red"", ""fire hose"": ""yellow""}","[""fire truck right of fire hose""]","[""FOXTROT""]","[""product photography"", ""concrete surface"", ""dramatic lighting""]","Product photo of a red fire truck parked on a concrete surface to the right of a yellow, coiled fire hose; “FOXTROT” on the vehicle door; dramatic, red-lit atmosphere",0.9716,PASS,de,0.8363096714019775
MB115,automotive,GRAND,"Luxuriöse Produktfotografie einer schwarzen Limousine, die auf einem roten Teppich in einer dunklen Stadtstraße steht; die Aufschrift „GRAND“ auf der Limousinentür; glamouröse Nachtbeleuchtung","Luxury product shot of a black limousine placed above a red carpet on a dark city street, GRAND on limo door, glamorous night lighting","[""limousine"", ""red carpet""]","{""limousine"": ""black"", ""red carpet"": ""red""}","[""limousine above red carpet""]","[""GRAND""]","[""luxury editorial"", ""dark setting"", ""glamorous lighting""]",Luxurious product photography of a black limousine parked on a red carpet in a dark city street; the word “GRAND” on the limousine’s door; glamorous nighttime lighting,0.9202,PASS,de,0.8285636901855469
MB116,automotive,HOUND,"Produktfoto eines grauen Geländewagens, der rechts neben silbernen Schneeketten auf einer weißen, verschneiten Fläche steht; „HOUND“ auf der Fahrzeugtür; kalte Winterbeleuchtung","Product photography of a gray all-terrain vehicle placed to the right of silver snow chains on a white snowy surface, HOUND on vehicle door, cold winter lighting","[""all-terrain vehicle"", ""snow chains""]","{""all-terrain vehicle"": ""gray"", ""snow chains"": ""silver""}","[""all-terrain vehicle right of snow chains""]","[""HOUND""]","[""product photography"", ""snowy surface"", ""cold lighting""]","Product photo of a gray SUV standing to the right of silver snow chains on a white, snow-covered surface; “HOUND” on the car door; cold winter lighting",0.9295,PASS,de,0.8351066708564758
MB117,automotive,IRON,"Produktfotografie eines schwarzen Cruiser-Motorrads, das auf einem dunklen Studioboden über braunen Ledersatteltaschen positioniert ist; die Aufschrift „IRON“ auf dem Tank des Motorrads; dramatische Studiobeleuchtung","Product photography of a black cruiser motorcycle placed above brown leather saddlebags on a dark studio floor, IRON on motorcycle tank, dramatic studio lighting","[""motorcycle"", ""saddlebags""]","{""motorcycle"": ""black"", ""saddlebags"": ""brown""}","[""motorcycle above saddlebags""]","[""IRON""]","[""product photography"", ""dark background"", ""dramatic lighting""]",Product photography of a black cruiser motorcycle positioned on a dark studio floor above brown leather saddlebags; the word “IRON” on the motorcycle’s tank; dramatic studio lighting,0.9213,PASS,de,0.8315106630325317
MB118,automotive,VANTIS,"Produktfoto eines grünen, gepanzerten SUVs mit einer schwarzen Radioantenne rechts davon auf einer grauen Unterlage, „VANTIS“-Schriftzug auf der Motorhaube, dramatische Studiobeleuchtung","Product photography of a green armored SUV with a black radio antenna placed to its right on a gray surface, VANTIS on hood, dramatic studio lighting","[""armored SUV"", ""radio antenna""]","{""armored SUV"": ""green"", ""radio antenna"": ""black""}","[""radio antenna right of armored SUV""]","[""VANTIS""]","[""product photography"", ""gray surface"", ""dramatic lighting""]","Product photo of a green, armored SUV with a black radio antenna to its right, set against a gray background; “VANTIS” lettering on the hood; dramatic studio lighting",0.9358,PASS,de,0.8314529657363892
MB119,automotive,KILO,"Produktfoto eines roten Kleinstwagens, der rechts neben einer weißen, zusammengefalteten Stadtkarte auf einem grauen städtischen Untergrund platziert ist; „KILO“ auf der Autotür; helle Stadtbeleuchtung","Product photography of a red micro car placed to the right of a white folded city map on a gray urban surface, KILO on car door, bright urban lighting","[""micro car"", ""city map""]","{""micro car"": ""red"", ""city map"": ""white""}","[""micro car right of city map""]","[""KILO""]","[""product photography"", ""urban setting"", ""bright lighting""]","Product photo of a red microcar placed to the right of a white, folded city map on a gray urban background; “KILO” on the car door; bright city lights",0.9454,PASS,de,0.7876876592636108
MB120,automotive,LANCE,"Produktfoto eines orangefarbenen Superbikes, das rechts neben einem schwarzen Rennstrecken-Kegel auf grauem Asphalt platziert ist; „LANCE“ auf der Verkleidung des Motorrads; dramatische Rennbeleuchtung","Product photography of an orange superbike placed to the right of a black racing track cone on a gray track surface, LANCE on bike fairing, dramatic race lighting","[""superbike"", ""track cone""]","{""superbike"": ""orange"", ""track cone"": ""black""}","[""superbike right of track cone""]","[""LANCE""]","[""product photography"", ""race track"", ""dramatic lighting""]",Product photo of an orange superbike positioned to the right of a black track cone on gray asphalt; “LANCE” on the motorcycle’s fairing; dramatic racing lighting,0.9483,PASS,de,0.833193302154541
MB121,lifestyle_wellness,ZENITH,"Produktfoto einer violetten Yogamatte, die links neben einer silbernen Edelstahl-Wasserflasche auf einem weißen Studioboden platziert ist; „ZENITH“ auf der Matte; helles, klares Licht","Product photography of a purple yoga mat placed to the left of a silver stainless steel water bottle on a white studio floor, ZENITH on mat, bright clean lighting","[""yoga mat"", ""water bottle""]","{""yoga mat"": ""purple"", ""water bottle"": ""silver""}","[""yoga mat left of water bottle""]","[""ZENITH""]","[""product photography"", ""white background"", ""bright lighting""]","Product photo of a purple yoga mat placed to the left of a silver stainless-steel water bottle on a white studio floor; “ZENITH” on the mat; bright, clear light",0.9801,PASS,de,0.841996967792511
MB122,lifestyle_wellness,REVIVE,"Produktfoto einer weißen Nahrungsergänzungsmittelflasche mit orangefarbenen Kapseln, die rechts davon auf einer sauberen weißen Fläche platziert sind; „REVIVE“ auf dem Flaschenetikett; Studiobeleuchtung","Product photography of a white supplement bottle with orange capsules placed to its right on a clean white surface, REVIVE on bottle label, studio lighting","[""supplement bottle"", ""capsules""]","{""supplement bottle"": ""white"", ""capsules"": ""orange""}","[""capsules right of supplement bottle""]","[""REVIVE""]","[""product photography"", ""white background"", ""studio lighting""]",Product photo of a white dietary supplement bottle with orange capsules placed to the right of it on a clean white surface; “REVIVE” on the bottle label; studio lighting,0.9546,PASS,de,0.8486250042915344
