brief_id,industry,brand_name,prompt_text,prompt_text_en,required_objects,colour_attributes,spatial_constraints,required_text,style_descriptors,back_translated,cc_score,status,language,cometkiwi_score
MB078,fashion_apparel,VIBE,صورة منتج لأحذية «أوكسفورد» الرسمية المصنوعة من الجلد البني، موضوعة على يسار حقيبة يد جلدية بلون بني فاتح على أرضية رخامية داكنة، مع وجود كلمة «VIBE» على نعل الحذاء، وإضاءة احترافية خاصة بالتصوير التحريري,"Product photography of brown leather Oxford dress shoes placed to the left of a tan leather briefcase on a dark marble floor, VIBE on shoe sole, professional editorial lighting","[""dress shoes"", ""briefcase""]","{""dress shoes"": ""brown"", ""briefcase"": ""tan""}","[""dress shoes left of briefcase""]","[""VIBE""]","[""editorial photography"", ""dark marble"", ""professional lighting""]","A product photo of brown leather formal “Oxford” shoes, placed to the left of a light brown leather handbag on a dark marble floor, with the word “VIBE” on the sole of the shoe, and professional lighting typical of editorial photography",0.8793,PASS,ar,0.7498050928115845
MB079,fashion_apparel,WOVEN,صورة منتج لسترة شتوية حمراء موضوعة أسفل قفازات جلدية سوداء على خلفية بيضاء، مع وجود ملصق «WOVEN» على سحاب السترة، وإضاءة شتوية دافئة,"Product photography of a red winter jacket placed below black leather gloves on a white background, WOVEN label on jacket zip, cozy winter lighting","[""winter jacket"", ""leather gloves""]","{""winter jacket"": ""red"", ""leather gloves"": ""black""}","[""winter jacket below leather gloves""]","[""WOVEN""]","[""product photography"", ""white background"", ""soft lighting""]","A product photo of a red winter jacket placed beneath black leather gloves against a white background, featuring a “WOVEN” label on the jacket’s zipper and warm winter lighting",0.9357,PASS,ar,0.7393101453781128
MB080,fashion_apparel,XARA,صورة منتج بتقنية «فلات لاي» لشورت رياضي أسود موضوع أسفل حذاء جري أبيض على أرضية صالة رياضية رمادية، مع شعار XARA على حزام الخصر للشورت، وإضاءة استوديو ساطعة,"Flat lay product shot of black athletic shorts placed below white running sneakers on a gray gym floor, XARA logo on shorts waistband, bright studio lighting","[""athletic shorts"", ""sneakers""]","{""athletic shorts"": ""black"", ""sneakers"": ""white""}","[""athletic shorts below sneakers""]","[""XARA""]","[""flat lay"", ""gray background"", ""bright lighting""]","A ""Flat Lay"" product photo of black athletic shorts placed beneath a pair of white running shoes on a gray gym floor, with the XARA logo on the waistband of the shorts and bright studio lighting",0.9536,PASS,ar,0.7286937236785889
MB081,fashion_apparel,YARN,صورة «فلات لاي» تعكس أسلوب الحياة، تُظهر حقيبة قماشية باللون البيج موضوعة على يسار كتاب ورقي أبيض على سطح خشبي، مع ظهور كلمة «YARN» على جانب الحقيبة، في إضاءة طبيعية دافئة,"Lifestyle flat lay of a beige canvas tote bag placed to the left of a white paperback book on a wooden surface, YARN on tote side, warm natural lighting","[""canvas tote bag"", ""paperback book""]","{""canvas tote bag"": ""beige"", ""paperback book"": ""white""}","[""canvas tote bag left of paperback book""]","[""YARN""]","[""flat lay"", ""wooden surface"", ""warm lighting""]","A ""Flat Lay"" photo that captures a lifestyle, showing a beige canvas bag placed to the left of a white paperback book on a wooden surface, with the word ""YARN"" visible on the side of the bag, in warm natural lighting",0.8749,PASS,ar,0.656204342842102
MB082,fashion_apparel,ZOLA,صورة ترويجية لأزياء تُظهر معطفًا طويلًا باللون البيج مُعلَّقًا أسفل مظلة سوداء أمام جدار أبيض، مع وجود علامة «ZOLA» على المعطف، وإضاءة ترويجية بسيطة,"Fashion editorial product shot of a beige trench coat hung below a black umbrella against a white wall, ZOLA label on coat, clean editorial lighting","[""trench coat"", ""umbrella""]","{""trench coat"": ""beige"", ""umbrella"": ""black""}","[""trench coat below umbrella""]","[""ZOLA""]","[""editorial photography"", ""white wall"", ""clean lighting""]","A fashion promotional photo showing a long beige coat hanging beneath a black umbrella in front of a white wall, with the “ZOLA” logo on the coat and simple promotional lighting",0.8561,PASS,ar,0.8131916522979736
MB083,fashion_apparel,AEON,صورة منتج لشورت ركوب دراجات أسود موضوع على يمين خوذة ركوب دراجات بيضاء على سطح رمادي فاتح، مع شعار AEON على جانب الخوذة، لقطة استوديو واضحة,"Product photography of black cycling shorts placed to the right of a white cycling helmet on a light gray surface, AEON logo on helmet side, clean studio shot","[""cycling shorts"", ""cycling helmet""]","{""cycling shorts"": ""black"", ""cycling helmet"": ""white""}","[""cycling shorts right of cycling helmet""]","[""AEON""]","[""product photography"", ""gray background"", ""studio lighting""]","Product photo of black cycling shorts placed to the right of a white cycling helmet on a light gray surface, with the AEON logo on the side of the helmet; a clear studio shot",0.9819,PASS,ar,0.6851803064346313
MB084,fashion_apparel,BRIM,صورة ترويجية لمنتج تتمثل في محفظة جلدية سوداء موضوعة أسفل عملات فضية على سطح رخامي داكن، مع شعار «BRIM» منقوش على واجهة المحفظة، وإضاءة فاخرة على غرار الصور التحريرية,"Product photography of a black leather wallet placed below silver coins on a dark marble surface, BRIM embossed on wallet front, luxury editorial lighting","[""leather wallet"", ""coins""]","{""leather wallet"": ""black"", ""coins"": ""silver""}","[""leather wallet below coins""]","[""BRIM""]","[""luxury editorial"", ""dark marble"", ""dramatic lighting""]","A promotional image of a product featuring a black leather wallet placed beneath silver coins on a dark marble surface, with the “BRIM” logo embossed on the front of the wallet, and luxurious lighting reminiscent of editorial photography",0.864,PASS,ar,0.7146586179733276
MB085,fashion_apparel,CORD,صورة أزياء بتقنية «فلات لاي» لقبعة صوفية رمادية موضوعة أسفل سترة زرقاء داكنة على سطح أبيض، مع وجود علامة «CORD» على القبعة، وإضاءة طبيعية نقية,"Flat lay fashion shot of a gray knit beanie hat placed below a navy jacket on a white surface, CORD tag on beanie, clean natural lighting","[""beanie hat"", ""jacket""]","{""beanie hat"": ""gray"", ""jacket"": ""navy""}","[""beanie hat below jacket""]","[""CORD""]","[""flat lay"", ""white background"", ""natural lighting""]","A ""flat lay"" fashion photo of a gray wool hat placed beneath a dark blue jacket on a white surface, featuring the ""CORD"" logo on the hat and crisp, natural lighting",0.8469,REVIEW,ar,0.6695128679275513
MB086,fashion_apparel,DUSK,صورة ترويجية لمنتج أزياء تُظهر حذاءً بكعب عالٍ أسود موضوعًا على يمين حقيبة كلتش جلدية حمراء فوق سطح ذهبي، مع شعار DUSK على الكعب، وإضاءة تصويرية ساحرة,"Fashion product photography of black platform heels placed to the right of a red leather clutch bag on a gold surface, DUSK logo on heel, glamorous editorial lighting","[""platform heels"", ""clutch bag""]","{""platform heels"": ""black"", ""clutch bag"": ""red""}","[""platform heels right of clutch bag""]","[""DUSK""]","[""editorial photography"", ""gold surface"", ""glamorous lighting""]","A promotional image for a fashion product showing a pair of black high-heeled shoes placed to the right of a red leather clutch bag on a gold surface, with the DUSK logo on the heel and captivating lighting",0.928,PASS,ar,0.7554106712341309
MB087,fashion_apparel,ZYLO,صورة منتج لسروال كارغو أخضر موضوع أسفل حذاء جلدي بني على خلفية بيضاء، مع وجود علامة ZYLO على حزام الخصر، وإضاءة استوديو واضحة,"Product photography of green cargo pants placed below brown leather boots on a white background, ZYLO label on pants waistband, clean studio lighting","[""cargo pants"", ""leather boots""]","{""cargo pants"": ""green"", ""leather boots"": ""brown""}","[""cargo pants below leather boots""]","[""ZYLO""]","[""product photography"", ""white background"", ""studio lighting""]","A product photo of green cargo pants placed beneath a pair of brown leather shoes on a white background, featuring the ZYLO logo on the waistband, with clear studio lighting",0.9159,PASS,ar,0.7472389936447144
MB088,fashion_apparel,FINN,صورة منتج بتقنية «فلات لاي» لربطة عنق حريرية باللون الأزرق الداكن موضوعة أسفل قميص أبيض على سطح رمادي، مع كلمة «FINN» منسوجة على ملصق ربطة العنق، وإضاءة احترافية على غرار الصور التحريرية,"Flat lay product shot of a navy blue silk tie placed below a white dress shirt on a gray surface, FINN woven on tie label, professional editorial lighting","[""silk tie"", ""dress shirt""]","{""silk tie"": ""navy"", ""dress shirt"": ""white""}","[""silk tie below dress shirt""]","[""FINN""]","[""flat lay"", ""gray background"", ""professional lighting""]","Product photo using ""Flat Lay"" of a dark blue silk tie placed beneath a white shirt on a gray surface, with the word ""FINN"" woven onto the tie's label, and professional lighting in the style of editorial photography",0.8679,PASS,ar,0.7180405855178833
MB089,fashion_apparel,GILD,صورة «فلات لاي» تعكس أسلوب الحياة، تُظهر بنطال رياضي أرجواني موضوعًا على يمين حذاء رياضي أبيض على أرضية صالة رياضية نظيفة، مع شعار GILD على حزام الخصر، وإضاءة استوديو ساطعة,"Lifestyle flat lay of purple gym leggings placed to the right of white sports shoes on a clean gym floor, GILD logo on leggings waistband, bright studio lighting","[""gym leggings"", ""sports shoes""]","{""gym leggings"": ""purple"", ""sports shoes"": ""white""}","[""gym leggings right of sports shoes""]","[""GILD""]","[""flat lay"", ""white background"", ""bright lighting""]","The “Flat Lay” photo captures a lifestyle moment, showing purple sweatpants placed to the right of a pair of white sneakers on the floor of a clean gym, with the GILD logo on the waistband and bright studio lighting.",0.8793,PASS,ar,0.6430644989013672
MB090,fashion_apparel,HAZE,تصوير «فلات لاي» يعكس أسلوب الحياة الصيفي، حيث تظهر صندل جلدية بلون بني فاتح موضوعة على يمين قبعة شاطئية بيضاء مصنوعة من القش على سطح رملي، مع شعار HAZE على حزام الصندل، وإضاءة طبيعية ساطعة,"Summer lifestyle flat lay of tan leather sandals placed to the right of a white straw beach hat on a sandy surface, HAZE logo on sandal strap, bright natural lighting","[""leather sandals"", ""straw beach hat""]","{""leather sandals"": ""tan"", ""straw beach hat"": ""white""}","[""leather sandals right of straw beach hat""]","[""HAZE""]","[""flat lay"", ""sandy surface"", ""natural lighting""]","Photography “Flat Lay” captures the summer lifestyle, featuring light brown leather sandals placed to the right of a white straw beach hat on a sandy surface, with the HAZE logo on the sandal strap and bright natural lighting.",0.8065,REVIEW,ar,0.6280079483985901
MB091,automotive,TORQ,صورة ترويجية لسيارة رياضية حمراء موضوعة على يسار خوذة سباق بيضاء على أرضية استوديو داكنة، مع شعار «TORQ» على غطاء محرك السيارة، وإضاءة استوديو مثيرة,"Automotive product photography of a red sports car placed to the left of a white racing helmet on a dark studio floor, TORQ logo on car hood, dramatic studio lighting","[""sports car"", ""racing helmet""]","{""sports car"": ""red"", ""racing helmet"": ""white""}","[""sports car left of racing helmet""]","[""TORQ""]","[""product photography"", ""dark background"", ""dramatic lighting""]","A promotional photo of a red sports car positioned to the left of a white racing helmet on a dark studio floor, with the “TORQ” logo on the hood and dramatic studio lighting",0.9495,PASS,ar,0.7810624837875366
MB092,automotive,RUSH,صورة منتج لسيارة كهربائية بيضاء مع كابل شحن أخضر موضوع على يسارها على أرضية استوديو نظيفة، وشعار RUSH على باب السيارة، وخلفية بيضاء نظيفة,"Product photography of a white electric car with a green charging cable placed to its left on a clean studio floor, RUSH logo on car door, clean white background","[""electric car"", ""charging cable""]","{""electric car"": ""white"", ""charging cable"": ""green""}","[""charging cable left of electric car""]","[""RUSH""]","[""product photography"", ""white background"", ""clean lighting""]","Product photo of a white electric car with a green charging cable placed to its left on a clean studio floor, the RUSH logo on the car door, and a clean white background",0.9927,PASS,ar,0.7906579971313477
MB093,automotive,FORGE,صورة ترويجية لسيارة دفع رباعي سوداء مزودة بحامل سقف فضي مثبت فوقها، على أرضية استوديو بيضاء، مع شعار «FORGE» على غطاء المحرك، وإضاءة استوديو درامية,"Automotive product shot of a black SUV with a silver roof rack mounted above on a white studio floor, FORGE on hood, dramatic studio lighting","[""SUV"", ""roof rack""]","{""SUV"": ""black"", ""roof rack"": ""silver""}","[""roof rack above SUV""]","[""FORGE""]","[""product photography"", ""white background"", ""dramatic lighting""]","A promotional photo of a black SUV with a silver roof rack mounted on top, set against a white studio floor, featuring the “FORGE” logo on the hood and dramatic studio lighting",0.9185,PASS,ar,0.7458274364471436
MB094,automotive,HELIX,صورة منتج لدراجة نارية سوداء موضوعة على يسار خوذة بيضاء تغطي الوجه بالكامل على أرضية استوديو داكنة، وشعار HELIX على خزان الوقود للدراجة النارية، وإضاءة استوديو درامية,"Product photography of a black motorcycle placed to the left of a white full-face helmet on a dark studio floor, HELIX logo on motorcycle tank, dramatic studio lighting","[""motorcycle"", ""helmet""]","{""motorcycle"": ""black"", ""helmet"": ""white""}","[""motorcycle left of helmet""]","[""HELIX""]","[""product photography"", ""dark background"", ""dramatic lighting""]","A product photo of a black motorcycle positioned to the left of a white full-face helmet on a dark studio floor, with the HELIX logo on the motorcycle's fuel tank and dramatic studio lighting",0.9577,PASS,ar,0.7459975481033325
MB095,automotive,JOLT,صورة منتج سيارات لسيارة رياضية زرقاء مع إطار أسود موضوع أسفلها على أرضية استوديو بيضاء، وشعار «JOLT» على غطاء محرك السيارة، وإضاءة درامية واضحة,"Automotive product shot of a blue sports car with a black tire placed below on a white studio floor, JOLT on car hood, clean dramatic lighting","[""sports car"", ""tire""]","{""sports car"": ""blue"", ""tire"": ""black""}","[""tire below sports car""]","[""JOLT""]","[""product photography"", ""white background"", ""dramatic lighting""]","A product photo of a blue sports car with a black rim, set against a white studio floor, featuring the “JOLT” logo on the hood and dramatic lighting",0.9132,PASS,ar,0.7499406337738037
MB096,automotive,KINETIC,صورة منتج لشاحنة بيك آب برتقالية اللون موضوعة على يسار صندوق أدوات معدني أسود على سطح خرساني، مع وجود كلمة «KINETIC» على باب الشاحنة، وإضاءة طبيعية في الهواء الطلق,"Product photography of an orange pickup truck placed to the left of a black metal toolbox on a concrete surface, KINETIC on truck door, outdoor natural lighting","[""pickup truck"", ""toolbox""]","{""pickup truck"": ""orange"", ""toolbox"": ""black""}","[""pickup truck left of toolbox""]","[""KINETIC""]","[""product photography"", ""concrete surface"", ""outdoor lighting""]","A product photo of an orange pickup truck positioned to the left of a black metal toolbox on a concrete surface, with the word “KINETIC” on the truck’s door, and natural outdoor lighting",0.912,PASS,ar,0.763210654258728
MB097,automotive,LAUNCH,صورة منتج لسكوتر كهربائي أبيض موضوع على يسار خوذة أمان سوداء على رصيف حضري رمادي، وكلمة «LAUNCH» مكتوبة على سطح السكوتر، وإضاءة طبيعية نقية,"Product photography of a white electric scooter placed to the left of a black safety helmet on a gray urban sidewalk, LAUNCH on scooter deck, clean natural lighting","[""electric scooter"", ""safety helmet""]","{""electric scooter"": ""white"", ""safety helmet"": ""black""}","[""electric scooter left of safety helmet""]","[""LAUNCH""]","[""product photography"", ""urban setting"", ""natural lighting""]","A product photo of a white electric scooter placed to the left of a black safety helmet on a gray urban sidewalk; the word “LAUNCH” is written on the scooter’s surface, and the lighting is natural and crisp",0.9059,PASS,ar,0.7102093696594238
MB098,automotive,MOTION,صورة ترويجية لسيارة مدينة صغيرة فضية اللون موضوعة على يسار لافتة وقوف بيضاء في أحد شوارع المدينة، مع شعار «MOTION» على غطاء محرك السيارة، وإضاءة حضرية ساطعة,"Product photography of a silver compact city car placed to the left of a white parking sign on a city street, MOTION logo on car hood, bright urban lighting","[""city car"", ""parking sign""]","{""city car"": ""silver"", ""parking sign"": ""white""}","[""city car left of parking sign""]","[""MOTION""]","[""product photography"", ""urban setting"", ""bright lighting""]","A promotional photo of a small silver city car parked to the left of a white parking sign on a city street, with the “MOTION” logo on the hood and bright city lights in the background",0.9415,PASS,ar,0.8015298843383789
MB099,automotive,PULSE,صورة ترويجية لسيارة مكشوفة صفراء موضوعة فوق مفتاح سيارة فضي على أرضية صالة عرض داكنة، وكلمة «PULSE» مكتوبة على باب السيارة، وإضاءة درامية في صالة العرض,"Product photography of a yellow convertible car placed above a silver car key on a dark showroom floor, PULSE on car door, dramatic showroom lighting","[""convertible car"", ""car key""]","{""convertible car"": ""yellow"", ""car key"": ""silver""}","[""convertible car above car key""]","[""PULSE""]","[""product photography"", ""dark showroom"", ""dramatic lighting""]","A promotional photo of a yellow convertible placed on top of a silver car key on the floor of a dark showroom, with the word “PULSE” written on the car door, and dramatic lighting in the showroom",0.8216,REVIEW,ar,0.7268480062484741
MB100,automotive,QUEST,صورة منتج لسيارة هجينة خضراء موضوعة على يسار لوح شمسي أزرق داكن على سطح نظيف في الاستوديو، مع وجود شعار «QUEST» على غطاء محرك السيارة، وخلفية بيضاء نظيفة في الاستوديو,"Product photography of a green hybrid car placed to the left of a navy solar panel on a clean studio surface, QUEST on car hood, clean white studio background","[""hybrid car"", ""solar panel""]","{""hybrid car"": ""green"", ""solar panel"": ""navy""}","[""hybrid car left of solar panel""]","[""QUEST""]","[""product photography"", ""white background"", ""clean lighting""]","A product photo of a green hybrid car positioned to the left of a dark blue solar panel on a clean studio floor, with the “QUEST” logo on the hood and a clean white studio background",0.9281,PASS,ar,0.7149282097816467
MB101,automotive,RACER,صورة مثيرة لسيارة سباق حمراء موضوعة على يسار علم مربّع بالأبيض والأسود على مضمار سباق، مع شعار «RACER» على غطاء محرك السيارة، وإضاءة سباق مثيرة,"Dramatic product shot of a red racing car placed to the left of a black and white checkered flag on a racing track, RACER logo on car hood, dramatic race lighting","[""racing car"", ""checkered flag""]","{""racing car"": ""red"", ""checkered flag"": ""black""}","[""racing car left of checkered flag""]","[""RACER""]","[""product photography"", ""race track"", ""dramatic lighting""]","A striking photo of a red race car positioned to the left of a black-and-white checkered flag on a racetrack, with the “RACER” logo on the hood and dramatic race lights",0.9529,PASS,ar,0.7557855844497681
MB102,automotive,SPEED,صورة منتج لدراجة نارية رياضية فضية موضوعة فوق قفازات سباق جلدية سوداء على سطح استوديو داكن، وكلمة «SPEED» مكتوبة على غطاء الدراجة النارية، مع إضاءة استوديو درامية,"Product photography of a silver sports motorcycle placed above black leather racing gloves on a dark studio surface, SPEED on motorcycle fairing, dramatic studio lighting","[""sports motorcycle"", ""racing gloves""]","{""sports motorcycle"": ""silver"", ""racing gloves"": ""black""}","[""sports motorcycle above racing gloves""]","[""SPEED""]","[""product photography"", ""dark background"", ""dramatic lighting""]","A product photo of a silver sports motorcycle placed on top of black leather racing gloves on a dark studio background, with the word “SPEED” written on the motorcycle’s fairing, under dramatic studio lighting",0.9127,PASS,ar,0.767331600189209
MB103,automotive,THRUST,صورة منتج لسيارة سيدان عائلية بيضاء اللون، مع مقعد أطفال أسود موضوع على يمينها على سطح استوديو رمادي، وكلمة «THRUST» مكتوبة على باب السيارة، وإضاءة استوديو واضحة,"Product photography of a white family sedan with a black child seat placed to its right on a gray studio surface, THRUST on sedan door, clean studio lighting","[""family sedan"", ""child seat""]","{""family sedan"": ""white"", ""child seat"": ""black""}","[""child seat right of family sedan""]","[""THRUST""]","[""product photography"", ""gray background"", ""clean lighting""]","A product photo of a white family sedan with a black child seat placed to its right on a gray studio background; the word “THRUST” is written on the car door, and the studio lighting is bright.",0.9121,PASS,ar,0.7553721070289612
MB104,automotive,VEER,صورة منتج لسيارة دفع رباعي بنية اللون موضوعة على يسار إطار احتياطي أسود على سطح خارجي وعر، مع شعار «VEER» على غطاء المحرك، وإضاءة طبيعية خارجية,"Product photography of a brown off-road vehicle placed to the left of a black spare tire on a rugged outdoor surface, VEER on hood, outdoor natural lighting","[""off-road vehicle"", ""spare tire""]","{""off-road vehicle"": ""brown"", ""spare tire"": ""black""}","[""off-road vehicle left of spare tire""]","[""VEER""]","[""product photography"", ""outdoor surface"", ""natural lighting""]","A product photo of a brown SUV positioned to the left of a black spare tire on a rugged outdoor surface, with the “VEER” logo on the hood and natural outdoor lighting",0.9589,PASS,ar,0.6172730326652527
MB105,automotive,WARP,تصوير منتج فاخر لسيارة سيدان سوداء موضوعة فوق مفتاح ذهبي على أرضية صالة عرض من الرخام الداكن، مع وجود كلمة «WARP» على غطاء محرك السيارة، وإضاءة تحريرية مثيرة,"Luxury product photography of a black sedan placed above a gold key fob on a dark marble showroom floor, WARP on sedan hood, dramatic editorial lighting","[""sedan"", ""key fob""]","{""sedan"": ""black"", ""key fob"": ""gold""}","[""sedan above key fob""]","[""WARP""]","[""luxury editorial"", ""dark marble"", ""dramatic lighting""]","A luxury product shot of a black sedan placed atop a gold key on the floor of a dark marble showroom, with the word “WARP” on the hood and dramatic creative lighting",0.9391,PASS,ar,0.7036013603210449
MB106,automotive,XCEL,صورة منتج لدراجة كهربائية بيضاء موضوعة على يسار كابل شحن أسود على أرضية استوديو بيضاء نظيفة، مع وجود شعار «XCEL» على هيكل الدراجة، وإضاءة استوديو نقية,"Product photography of a white electric bicycle placed to the left of a black charging cable on a clean white studio floor, XCEL on bicycle frame, clean studio lighting","[""electric bicycle"", ""charging cable""]","{""electric bicycle"": ""white"", ""charging cable"": ""black""}","[""electric bicycle left of charging cable""]","[""XCEL""]","[""product photography"", ""white background"", ""studio lighting""]","A product photo of a white electric bike positioned to the left of a black charging cable on a clean white studio floor, featuring the “XCEL” logo on the bike’s frame and crisp studio lighting",0.9546,PASS,ar,0.7887676954269409
MB107,automotive,YOKE,صورة ترويجية جذابة لسيارة سباق حمراء موضوعة على يسار كأس ذهبي على أرضية صالة عرض داكنة، مع وجود شعار «YOKE» على غطاء محرك السيارة، في أجواء درامية مضاءة باللون الذهبي,"Glamour product shot of a red racing car placed to the left of a gold trophy on a dark showroom floor, YOKE on car hood, dramatic gold-lit atmosphere","[""racing car"", ""trophy""]","{""racing car"": ""red"", ""trophy"": ""gold""}","[""racing car left of trophy""]","[""YOKE""]","[""product photography"", ""dark showroom"", ""glamorous lighting""]","An eye-catching promotional image of a red race car positioned to the left of a golden trophy on the floor of a dark showroom, with the “YOKE” logo on the hood, set against a dramatic backdrop illuminated in gold",0.8438,REVIEW,ar,0.752719521522522
MB108,automotive,ZOOM,صورة منتج لشاحنة توصيل بيضاء موضوعة على يسار صندوق كرتوني بني على سطح شارع رمادي، تكبير على باب الشاحنة، إضاءة تجارية واضحة,"Product photography of a white delivery van placed to the left of a brown cardboard box on a gray street surface, ZOOM on van door, clean commercial lighting","[""delivery van"", ""cardboard box""]","{""delivery van"": ""white"", ""cardboard box"": ""brown""}","[""delivery van left of cardboard box""]","[""ZOOM""]","[""product photography"", ""gray surface"", ""commercial lighting""]",Product photo of a white delivery truck positioned to the left of a brown cardboard box on a gray street; close-up of the truck's door; bright commercial lighting,0.9416,PASS,ar,0.6156357526779175
MB109,automotive,ALPHA,صورة منتج لسيارة كامبر فان باللون البيج موضوعة على يسار خيمة تخييم خضراء على سطح عشبي في الهواء الطلق، مع وجود كلمة «ALPHA» على جانب السيارة، وإضاءة «الساعة الذهبية»,"Product photography of a beige campervan placed to the left of a green camping tent on a grassy outdoor surface, ALPHA on van side, golden hour lighting","[""campervan"", ""camping tent""]","{""campervan"": ""beige"", ""camping tent"": ""green""}","[""campervan left of camping tent""]","[""ALPHA""]","[""product photography"", ""outdoor setting"", ""golden hour""]","A product photo of a beige Camper Van parked to the left of a green camping tent on a grassy outdoor area, with the word “ALPHA” on the side of the van and the “Golden Clock” lighting",0.8975,PASS,ar,0.7241621017456055
MB110,automotive,BRAVO,صورة منتج بأسلوب رجعي لسيارة كلاسيكية زرقاء موضوعة على يسار مضخة وقود فضية فوق سطح خرساني، مع كلمة «BRAVO» على غطاء محرك السيارة، وإضاءة كلاسيكية دافئة,"Retro product shot of a blue vintage car placed to the left of a silver fuel pump on a concrete surface, BRAVO on car hood, warm vintage lighting","[""vintage car"", ""fuel pump""]","{""vintage car"": ""blue"", ""fuel pump"": ""silver""}","[""vintage car left of fuel pump""]","[""BRAVO""]","[""product photography"", ""concrete surface"", ""vintage lighting""]","A retro-style product photo of a blue classic car positioned to the left of a silver fuel pump on a concrete surface, with the word “BRAVO” on the hood and warm, classic lighting",0.9523,PASS,ar,0.7375304698944092
MB111,automotive,TORVEX,صورة منتج لسيارة هاتشباك رياضية سوداء مزودة بحامل سقف فضي مثبت فوقها، على أرضية استوديو بيضاء، مع وجود كلمة «TORVEX» على باب السيارة، وإضاءة استوديو مثيرة,"Product photography of a black sports hatchback with a silver roof rack mounted above on a white studio floor, TORVEX on car door, dramatic studio lighting","[""sports hatchback"", ""roof rack""]","{""sports hatchback"": ""black"", ""roof rack"": ""silver""}","[""roof rack above sports hatchback""]","[""TORVEX""]","[""product photography"", ""white background"", ""dramatic lighting""]","A product photo of a black sports hatchback with a silver roof rack mounted on top, set against a white studio background, featuring the word “TORVEX” on the car door and dramatic studio lighting",0.8053,REVIEW,ar,0.7541616559028625
MB112,automotive,DELTA,صورة منتج لسيارة شرطة بيضاء مزودة بضوء صفارة إنذار أحمر مثبت أعلى السيارة على سطح رمادي، وكلمة «DELTA» مكتوبة على باب السيارة، مع إضاءة ليلية مثيرة,"Product photography of a white police car with a red siren light placed above on a gray surface, DELTA on car door, dramatic night lighting","[""police car"", ""siren light""]","{""police car"": ""white"", ""siren light"": ""red""}","[""siren light above police car""]","[""DELTA""]","[""product photography"", ""gray surface"", ""dramatic lighting""]","A product photo of a white police car equipped with a red siren mounted on top of the car on a gray background, with the word “DELTA” written on the car door, featuring dramatic night lighting",0.7428,FAIL,ar,0.7210888266563416
MB113,automotive,EAGLE,صورة منتج لحافلة مدرسية صفراء موضوعة على يمين لافتة توقف حمراء على سطح طريق رمادي، مع كلمة «EAGLE» مكتوبة على جانب الحافلة، وإضاءة طبيعية ساطعة,"Product photography of a yellow school bus placed to the right of a red stop sign on a gray road surface, EAGLE on bus side, bright natural lighting","[""school bus"", ""stop sign""]","{""school bus"": ""yellow"", ""stop sign"": ""red""}","[""school bus right of stop sign""]","[""EAGLE""]","[""product photography"", ""gray road"", ""bright lighting""]","A product photo of a yellow school bus positioned to the right of a red stop sign on a gray road, with the word “EAGLE” written on the side of the bus, and bright natural lighting",0.9242,PASS,ar,0.7274600863456726
MB114,automotive,FOXTROT,صورة منتج لشاحنة إطفاء حمراء موضوعة على يمين خرطوم إطفاء أصفر ملفوف على سطح خرساني، مع وجود كلمة «FOXTROT» على باب الشاحنة، في أجواء درامية مضاءة باللون الأحمر,"Product photography of a red fire truck placed to the right of a yellow coiled fire hose on a concrete surface, FOXTROT on truck door, dramatic red-lit atmosphere","[""fire truck"", ""fire hose""]","{""fire truck"": ""red"", ""fire hose"": ""yellow""}","[""fire truck right of fire hose""]","[""FOXTROT""]","[""product photography"", ""concrete surface"", ""dramatic lighting""]","A product photo of a red fire truck positioned to the right of a yellow fire hose coiled on a concrete surface, with the word “FOXTROT” on the truck’s door, set against a dramatic backdrop illuminated in red",0.8561,PASS,ar,0.7286990880966187
MB115,automotive,GRAND,صورة ترويجية فاخرة لسيارة ليموزين سوداء موضوعة فوق سجادة حمراء في شارع مدني مظلم، مع كلمة «GRAND» مكتوبة على باب السيارة، وإضاءة ليلية ساحرة,"Luxury product shot of a black limousine placed above a red carpet on a dark city street, GRAND on limo door, glamorous night lighting","[""limousine"", ""red carpet""]","{""limousine"": ""black"", ""red carpet"": ""red""}","[""limousine above red carpet""]","[""GRAND""]","[""luxury editorial"", ""dark setting"", ""glamorous lighting""]","A luxurious promotional photo of a black limousine parked on a red carpet on a dark city street, with the word “GRAND” written on the car door and enchanting nighttime lighting",0.921,PASS,ar,0.7954979538917542
MB116,automotive,HOUND,صورة ترويجية لمركبة رملية رمادية اللون موضوعة على يمين سلاسل ثلجية فضية على سطح ثلجي أبيض، مع وجود كلمة «HOUND» على باب المركبة، وإضاءة شتوية باردة,"Product photography of a gray all-terrain vehicle placed to the right of silver snow chains on a white snowy surface, HOUND on vehicle door, cold winter lighting","[""all-terrain vehicle"", ""snow chains""]","{""all-terrain vehicle"": ""gray"", ""snow chains"": ""silver""}","[""all-terrain vehicle right of snow chains""]","[""HOUND""]","[""product photography"", ""snowy surface"", ""cold lighting""]","A promotional image of a gray sand-colored vehicle positioned to the right of silver snow chains on a white snowy surface, with the word “HOUND” on the vehicle’s door and cool winter lighting",0.8871,PASS,ar,0.7500070333480835
