prompt_id,category,dag_node,source,human_score,caption_en,caption_translated,back_translated,cc_score,status,language
GB016,Spatial Relation,node2_spatial,GenAI-Bench,3.2222,A person in a brown raincoat laughing with another person clad in a sleek black trench coat under a shared umbrella.,Una persona con un impermeable marrón ríe con otra vestida con una elegante gabardina negra bajo un paraguas compartido.,One person in a brown mackintosh laughs with another in a smart black trench coat under a shared umbrella.,0.8368,REVIEW,es
GB017,Spatial Relation,node2_spatial,GenAI-Bench,3.5556,A painter on a ladder adds stars to a mural of the night sky on a city wall.,Un pintor en una escalera añade estrellas a un mural del cielo nocturno en una pared de la ciudad.,A painter on a ladder adds stars to a mural of the night sky on a city wall.,1.0,PASS,es
GB018,Spatial Relation,node2_spatial,GenAI-Bench,2.8889,A sphinx talking with travelers in front of the Pyramids at sunset.,Una esfinge conversa con los viajeros frente a las Pirámides al atardecer.,A sphinx converses with travellers in front of the Pyramids at sunset.,0.9886,PASS,es
GB019,Spatial Relation,node2_spatial,GenAI-Bench,2.3889,"Three small, non-blue boxes on a large blue box.",Tres cajas pequeñas no azules sobre una caja azul grande.,Three small non-blue boxes on top of a large blue box.,0.9938,PASS,es
GB020,Spatial Relation,node2_spatial,GenAI-Bench,2.8333,"A polished, copper kettle steams on the stove, catching the attention of a curious cat perched on a nearby chair.","Una tetera de cobre pulido humea en el fogón, llamando la atención de un curioso gato posado en una silla cercana.","A polished copper kettle smokes on the cooker, attracting the attention of a curious cat perched on a nearby chair.",0.9814,PASS,es
GB021,Spatial Relation,node2_spatial,GenAI-Bench,3.0556,Several umbrellas of varying colors leaned against stands in the hallway.,Varios paraguas de distintos colores se apoyaban en los soportes del pasillo.,Several umbrellas of different colours were leaning on stands in the corridor.,0.9539,PASS,es
GB022,Spatial Relation,node2_spatial,GenAI-Bench,2.8333,A hat is perched on the table and a coat is draped on the chair.,Hay un sombrero sobre la mesa y un abrigo sobre la silla.,There is a hat on the table and a coat on the chair.,0.9747,PASS,es
GB023,Spatial Relation,node2_spatial,GenAI-Bench,2.3889,"Two children sitting on the bed, the one on the left making faces, the one on the right not making faces.","Dos niños sentados en la cama, el de la izquierda haciendo muecas, el de la derecha sin hacer muecas.","Two children sitting on the bed, the one on the left making faces, the one on the right not making faces.",1.0,PASS,es
GB024,Spatial Relation,node2_spatial,GenAI-Bench,3.8333,"A leather-bound notebook lying on a linen tablecloth, accompanied by a brass pen.","Un cuaderno encuadernado en piel sobre un mantel de lino, acompañado de una pluma de latón.","A leather-bound notebook on a linen tablecloth, accompanied by a brass pen.",0.9827,PASS,es
GB025,Spatial Relation,node2_spatial,GenAI-Bench,2.4444,"A weeping willow as a poet, writing verses that sway with its branches by a serene lake.","Un sauce llorón como poeta, escribiendo versos que se mecen con sus ramas junto a un lago sereno.","A weeping willow as a poet, writing verses swaying with its branches by a serene lake.",0.9951,PASS,es
GB026,Attribute,node3_attribute,GenAI-Bench,3.8889,"Three people are sitting elegantly around a round table, each holding a cup of coffee.","Tres personas están sentadas elegantemente alrededor de una mesa redonda, cada una con una taza de café en la mano.","Three people are seated elegantly around a round table, each with a cup of coffee in hand.",0.9916,PASS,es
GB027,Attribute,node3_attribute,GenAI-Bench,2.3333,A nurse not administering a vaccine to a young child.,Una enfermera no administra una vacuna a un niño pequeño.,A nurse does not administer a vaccine to a young child.,0.9523,PASS,es
GB028,Attribute,node3_attribute,GenAI-Bench,1.1667,Eight wavy lines are under three polygonal signs.,Ocho líneas onduladas se encuentran bajo tres signos poligonales.,Eight wavy lines are found under three polygonal signs.,0.9949,PASS,es
GB029,Attribute,node3_attribute,GenAI-Bench,2.4444,"An alchemist's workshop, bubbling cauldrons, and 'Elixir of Life' are labeled on a shelf.","El taller de un alquimista, calderos burbujeantes y el ""Elixir de la Vida"" están etiquetados en una estantería.","An alchemist's workshop, bubbling cauldrons and the ""Elixir of Life"" are labelled on a shelf.",0.9968,PASS,es
GB030,Attribute,node3_attribute,GenAI-Bench,4.7778,A crystal-clear lake reflecting a mountainous landscape.,Un lago cristalino que refleja un paisaje montañoso.,A crystal clear lake reflecting a mountainous landscape.,0.9991,PASS,es
GB031,Attribute,node3_attribute,GenAI-Bench,3.3889,An octagonal window framing a spherical ornament.,Una ventana octogonal que enmarca un adorno esférico.,An octagonal window framing a spherical ornament.,1.0,PASS,es
GB032,Attribute,node3_attribute,GenAI-Bench,2.0,"A pair of socks, one is striped, but the other is not.","Un par de calcetines, uno es de rayas, pero el otro no.","A pair of socks, one is striped, but the other is not.",1.0,PASS,es
GB033,Attribute,node3_attribute,GenAI-Bench,3.0556,"There is one apple and two bananas on the table, and the bananas are not fresher than the apples.","En la mesa hay una manzana y dos plátanos, y los plátanos no son más frescos que las manzanas.","There is an apple and two bananas on the table, and the bananas are no fresher than the apples.",0.9991,PASS,es
GB034,Attribute,node3_attribute,GenAI-Bench,3.1667,a dog's paw hidden under a fluffy blanket.,una pata de perro escondida bajo una manta mullida.,a dog's paw hidden under a fluffy blanket.,1.0,PASS,es
GB035,Attribute,node3_attribute,GenAI-Bench,5.0,An old windmill overlooking a field of blooming flowers.,Un viejo molino de viento con vistas a un campo de flores.,An old windmill overlooking a field of flowers.,0.9906,PASS,es
GB036,Attribute,node3_attribute,GenAI-Bench,2.7222,"A laptop sticker that humorously states, 'This Machine Fights Zombies.'","Una pegatina para el portátil que dice con humor: ""Esta máquina lucha contra los zombis"".","A laptop sticker that humorously reads: ""This machine fights zombies"".",0.9819,PASS,es
GB037,Attribute,node3_attribute,GenAI-Bench,4.5556,A lone lighthouse standing guard on a rocky coastline.,Un faro solitario monta guardia en una costa rocosa.,A lone lighthouse stands guard on a rocky coast.,0.9919,PASS,es
GB038,Attribute,node3_attribute,GenAI-Bench,2.6667,"A playful kitten with a bell collar on the left, batting at a fluttering butterfly on the right.","Un gatito juguetón con un collar de campana a la izquierda, bateando a una mariposa revoloteando a la derecha.","A playful kitten with a bell collar on the left, batting at a fluttering butterfly on the right.",1.0,PASS,es
GB039,Attribute,node3_attribute,GenAI-Bench,4.7222,A serene stream winding through a lush meadow at sunrise.,Un sereno arroyo serpentea por una frondosa pradera al amanecer.,A serene stream meanders through a lush meadow at dawn.,0.9737,PASS,es
GB040,Attribute,node3_attribute,GenAI-Bench,2.7222,"Tea steams in a cup, next to a closed diary with a pen resting on its cover.","Té al vapor en una taza, junto a un diario cerrado con un bolígrafo apoyado en su tapa.","Steamed tea in a cup, next to a closed diary with a pen resting on its cover.",0.9898,PASS,es
GB041,Attribute,node3_attribute,GenAI-Bench,1.7222,"A mystical forest clearing, illuminated by 'Moonlit Path' glowing runes hovering above the ground, guiding wanderers at night.","Un místico claro del bosque, iluminado por las runas luminosas ""Moonlit Path"" que flotan sobre el suelo, guiando a los caminantes por la noche.","A mystical forest glade, illuminated by the luminous ""Moonlit Path"" runes that float above the ground, guiding walkers through the night.",0.9833,PASS,es
GB042,Attribute,node3_attribute,GenAI-Bench,4.8889,"A bustling shopping mall, alive with shoppers and bright store displays.","Un bullicioso centro comercial, lleno de compradores y brillantes escaparates.","A bustling shopping centre, full of shoppers and glittering window displays.",0.9692,PASS,es
GB043,Attribute,node3_attribute,GenAI-Bench,3.1667,A cat in jeans and a t-shirt lounging on a sunny window sill.,Un gato en vaqueros y camiseta descansando en el alféizar de una ventana soleada.,A cat in jeans and a T-shirt resting on a sunny windowsill.,0.9843,PASS,es
GB044,Attribute,node3_attribute,GenAI-Bench,2.4444,An antique door knocker with 'Fortune Favors the Bold' inscribed around it.,"Una aldaba antigua con la inscripción ""La fortuna favorece a los audaces"".","An antique knocker with the inscription ""Fortune favours the bold"".",0.9417,PASS,es
GB045,Attribute,node3_attribute,GenAI-Bench,4.5556,an SUV navigating through a rugged mountain trail.,un todoterreno circulando por un escarpado sendero de montaña.,an off-road vehicle driving along a steep mountain trail.,0.9542,PASS,es
GB046,Attribute,node3_attribute,GenAI-Bench,3.6111,the Eiffel Tower adorned with colorful flowers in spring.,la Torre Eiffel adornada con flores de colores en primavera.,the Eiffel Tower adorned with colourful flowers in spring.,0.9987,PASS,es
GB047,Attribute,node3_attribute,GenAI-Bench,4.4444,Three white seagulls flying over a blue lake.,Tres gaviotas blancas sobrevolando un lago azul.,Three white seagulls flying over a blue lake.,1.0,PASS,es
GB048,Attribute,node3_attribute,GenAI-Bench,2.1667,"There are several sleek laptops on a table, all of which are closed","Hay varios portátiles elegantes sobre una mesa, todos ellos cerrados","There are several elegant laptops on a table, all of them closed.",0.983,PASS,es
GB049,Attribute,node3_attribute,GenAI-Bench,2.1667,A cherry blossom tree gracefully dancing in a kimono during a spring festival under moonlight.,Un cerezo en flor baila elegantemente en kimono durante una fiesta de primavera a la luz de la luna.,A cherry blossom tree dances elegantly in a kimono during a moonlit spring festival.,0.9824,PASS,es
GB050,Attribute,node3_attribute,GenAI-Bench,2.3333,Five relaxed students but one overwhelmed teacher.,Cinco alumnos relajados pero un profesor abrumado.,Five relaxed students but one overwhelmed teacher.,1.0,PASS,es
DB001,Colors,node3_attribute,DrawBench,,A black colored banana.,موزة سوداء اللون,Black Banana,0.9273,PASS,ar
DB002,Colors,node3_attribute,DrawBench,,A blue bird and a brown bear.,طائر أزرق ودب بني اللون,Blue bird and brown bear,0.9755,PASS,ar
DB003,Colors,node3_attribute,DrawBench,,A red colored car.,سيارة حمراء اللون.,Red coloured car.,0.9902,PASS,ar
DB004,Colors,node3_attribute,DrawBench,,A blue cup and a green cell phone.,كوب أزرق وهاتف خلوي أخضر,Blue mug and green mobile phone,0.9397,PASS,ar
DB005,Colors,node3_attribute,DrawBench,,An orange colored sandwich.,شطيرة برتقالية اللون,Orange Sandwich,0.9399,PASS,ar
DB006,Colors,node3_attribute,DrawBench,,A white colored sandwich.,ساندويتش أبيض اللون,White Sandwich,0.9534,PASS,ar
DB007,Colors,node3_attribute,DrawBench,,A yellow colored giraffe.,زرافة صفراء اللون.,Yellow coloured giraffe.,0.9883,PASS,ar
DB008,Colors,node3_attribute,DrawBench,,A black colored car.,سيارة سوداء اللون أسود اللون.,Black coloured car.,0.9875,PASS,ar
DB009,Colors,node3_attribute,DrawBench,,A black apple and a green backpack.,تفاحة سوداء وحقيبة ظهر خضراء.,Black apple and green backpack.,0.9861,PASS,ar
DB010,Colors,node3_attribute,DrawBench,,A blue colored dog.,كلب أزرق اللون أزرق اللون,Blue coloured dog Blue,0.9772,PASS,ar
DB011,Colors,node3_attribute,DrawBench,,A pink colored car.,سيارة وردية اللون.,Pink car.,0.9732,PASS,ar
DB012,Colors,node3_attribute,DrawBench,,A pink colored giraffe.,زرافة وردية اللون,Pink Giraffe,0.9326,PASS,ar
DB013,Colors,node3_attribute,DrawBench,,A red car and a white sheep.,سيارة حمراء وخروف أبيض.,A red car and a white sheep.,1.0,PASS,ar
DB014,Counting,node1_object_presence,DrawBench,,One car on the street.,سيارة واحدة في الشارع,One car on the street,0.9974,PASS,ar
DB015,Counting,node1_object_presence,DrawBench,,One dog on the street.,كلب واحد في الشارع,One dog on the street,0.9971,PASS,ar
DB016,Counting,node1_object_presence,DrawBench,,One cat and two dogs sitting on the grass.,قطة واحدة وكلبان يجلسون على العشب.,One cat and two dogs sitting on the grass.,1.0,PASS,ar
DB017,Counting,node1_object_presence,DrawBench,,Two cars on the street.,سيارتان في الشارع,Two cars on the street,0.9972,PASS,ar
DB018,Counting,node1_object_presence,DrawBench,,Four dogs on the street.,أربعة كلاب في الشارع,Four dogs on the street,0.996,PASS,ar
DB019,Counting,node1_object_presence,DrawBench,,Three cats and one dog sitting on the grass.,ثلاث قطط وكلب واحد يجلسون على العشب.,Three cats and one dog sit on the grass.,0.998,PASS,ar
DB020,Counting,node1_object_presence,DrawBench,,Four cars on the street.,أربع سيارات في الشارع,Four cars on the street,0.9959,PASS,ar
DB021,Counting,node1_object_presence,DrawBench,,Two cats and one dog sitting on the grass.,قطتان وكلب واحد يجلسون على العشب.,Two cats and one dog sit on the grass.,0.998,PASS,ar
DB022,Counting,node1_object_presence,DrawBench,,Two cats and three dogs sitting on the grass.,قطتان وثلاثة كلاب يجلسون على العشب.,Two cats and three dogs sit on the grass.,0.9967,PASS,ar
DB023,Counting,node1_object_presence,DrawBench,,Three cats and two dogs sitting on the grass.,ثلاث قطط وكلبان يجلسون على العشب.,Three cats and two dogs sit on the grass.,0.997,PASS,ar
DB024,Counting,node1_object_presence,DrawBench,,Three cars on the street.,ثلاث سيارات في الشارع,Three cars on the street,0.9964,PASS,ar
DB025,Counting,node1_object_presence,DrawBench,,Five dogs on the street.,خمسة كلاب في الشارع,Five dogs on the street,0.9954,PASS,ar
DB026,Counting,node1_object_presence,DrawBench,,Three cats and three dogs sitting on the grass.,ثلاث قطط وثلاثة كلاب تجلس على العشب.,Three cats and three dogs sit on the grass.,0.9964,PASS,ar
DB027,Positional,node2_spatial,DrawBench,,A train on top of a surfboard.,قطار فوق لوح تزلج,Train on a skateboard,0.8993,PASS,ar
DB028,Positional,node2_spatial,DrawBench,,A stop sign on the right of a refrigerator.,علامة توقف على يمين الثلاجة.,Stop sign to the right of the fridge.,0.8978,PASS,ar
DB029,Positional,node2_spatial,DrawBench,,A pizza on the right of a suitcase.,بيتزا على يمين الحقيبة.,Pizza to the right of the bag.,0.8815,PASS,ar
DB030,Positional,node2_spatial,DrawBench,,A wine glass on top of a dog.,كأس نبيذ فوق كلب,Wine glass over a dog,0.9501,PASS,ar
DB031,Positional,node2_spatial,DrawBench,,A tennis racket underneath a traffic light.,مضرب تنس تحت إشارة مرور.,Tennis racket under a traffic light.,0.9832,PASS,ar
DB032,Positional,node2_spatial,DrawBench,,A giraffe underneath a microwave.,زرافة تحت الميكروويف.,Giraffe under the microwave.,0.9626,PASS,ar
DB033,Positional,node2_spatial,DrawBench,,A couch on the left of a chair.,أريكة على يسار الكرسي.,Sofa to the left of the chair.,0.9658,PASS,ar
DB034,Positional,node2_spatial,DrawBench,,An umbrella on top of a spoon.,مظلة فوق ملعقة.,An umbrella over a spoon.,0.9847,PASS,ar
DB035,Positional,node2_spatial,DrawBench,,A sheep to the right of a wine glass.,خروف على يمين كأس النبيذ.,Lamb to the right of the wine glass.,0.9549,PASS,ar
DB036,Positional,node2_spatial,DrawBench,,A cat on the right of a tennis racket.,قطة على يمين مضرب التنس.,A cat to the right of the tennis racket.,0.9678,PASS,ar
DB037,Positional,node2_spatial,DrawBench,,A cat on the left of a dog.,قطة على يسار كلب,Cat on the left of a dog,0.9956,PASS,ar
DB038,Positional,node2_spatial,DrawBench,,A bicycle on top of a boat.,دراجة هوائية فوق قارب,Bicycle on a boat,0.9666,PASS,ar
DB039,Text,node4_typography,DrawBench,,A storefront with 'Hello World' written on it.,"واجهة متجر مكتوب عليها ""مرحباً بالعالم"".","A shop window that reads ""Welcome to the World"".",0.9021,PASS,ar
DB040,Text,node4_typography,DrawBench,,New York Skyline with 'NeurIPS' written with fireworks on the sky.,"أفق نيويورك مع عبارة ""NeurIPS"" مكتوب عليها ""NeurIPS"" مع ألعاب نارية في السماء.","New York skyline with the words ""NeurIPS"" written on it with fireworks in the sky.",0.9724,PASS,ar
DB041,Text,node4_typography,DrawBench,,New York Skyline with 'Diffusion' written with fireworks on the sky.,"أفق نيويورك مع كلمة ""انتشار"" مكتوب عليها ألعاب نارية في السماء.","New York skyline with the word ""deployment"" written in fireworks in the sky.",0.9361,PASS,ar
DB042,Text,node4_typography,DrawBench,,A storefront with 'Diffusion' written on it.,"واجهة متجر مكتوب عليها ""Diffusion"".","A shop window labelled ""Diffusion"".",0.938,PASS,ar
DB043,Text,node4_typography,DrawBench,,A sign that says 'Diffusion'.,"لافتة مكتوب عليها ""انتشار"".","A sign that reads ""Diffusion"".",0.9955,PASS,ar
DB044,Text,node4_typography,DrawBench,,A storefront with 'Google Brain Toronto' written on it.,"واجهة متجر مكتوب عليها ""Google Brain Toronto"".","A storefront labelled ""Google Brain Toronto"".",0.9763,PASS,ar
DB045,Text,node4_typography,DrawBench,,A sign that says 'Deep Learning'.,"لافتة مكتوب عليها ""التعلم العميق"".","A sign that reads ""Deep Learning"".",0.9971,PASS,ar
DB046,Text,node4_typography,DrawBench,,A storefront with 'NeurIPS' written on it.,"واجهة متجر مكتوب عليها ""NeurIPS"".","A storefront labelled ""NeurIPS"".",0.9732,PASS,ar
DB047,Text,node4_typography,DrawBench,,New York Skyline with 'Deep Learning' written with fireworks on the sky.,"أفق نيويورك مع عبارة ""التعلم العميق"" مكتوب عليها ""التعلم العميق"" مع الألعاب النارية في السماء.","New York skyline with the words ""Deep Learning"" written on it with fireworks in the sky.",0.9661,PASS,ar
DB048,Text,node4_typography,DrawBench,,New York Skyline with 'Text to Image' written with fireworks on the sky.,"أفق نيويورك مع ""نص إلى صورة"" مكتوب عليه ""نص إلى صورة"" مع ألعاب نارية في السماء.","New York skyline with ""Text to Picture"" with fireworks in the sky.",0.9684,PASS,ar
DB049,Text,node4_typography,DrawBench,,A sign that says 'Google Research Pizza Cafe'.,"لافتة مكتوب عليها ""مقهى بيتزا أبحاث جوجل"".","A sign that reads ""Google Research Pizza Cafe"".",0.9942,PASS,ar
DB050,Text,node4_typography,DrawBench,,A storefront with 'Text to Image' written on it.,"واجهة متجر مكتوب عليها ""نص إلى صورة"".","A shop window that reads ""Text to Picture"".",0.9221,PASS,ar
GB001,Spatial Relation,node2_spatial,GenAI-Bench,4.8333,A peaceful pathway lined with blooming flowers leading to a hidden garden.,ممر هادئ تصطف على جانبيه أزهار متفتحة تؤدي إلى حديقة مخفية.,A quiet corridor lined with blooming flowers leads to a hidden garden.,0.942,PASS,ar
GB002,Spatial Relation,node2_spatial,GenAI-Bench,3.8333,"A girl has three flower decorations in her hair, all of them daisies.",فتاة لديها ثلاث زخارف من الزهور في شعرها، وكلها زهور الأقحوان.,"A girl has three flower decorations in her hair, all of which are chrysanthemums.",0.9639,PASS,ar
GB003,Spatial Relation,node2_spatial,GenAI-Bench,3.4444,A mermaid with pearl hairpins beneath the waves.,حورية بحر مع دبابيس شعر من اللؤلؤ تحت الأمواج.,A mermaid with pearl hairpins under the waves.,0.9972,PASS,ar
GB004,Spatial Relation,node2_spatial,GenAI-Bench,4.0556,A bear wearing a sweater and reading a book by the fireplace.,دب يرتدي سترة ويقرأ كتاباً بجوار المدفأة.,A bear wearing a jacket and reading a book by the fireplace.,0.9493,PASS,ar
GB005,Spatial Relation,node2_spatial,GenAI-Bench,3.4444,"In the pond, two ducks swim near each other: the larger one has a bright green head, while the smaller one is all brown.",في البركة، تسبح بطتان بالقرب من بعضهما البعض: البطة الأكبر لها رأس أخضر لامع بينما الأصغر لونها بني بالكامل.,"In the pond, two ducks are swimming close to each other: The larger duck has a bright green head while the smaller one is all brown.",0.9878,PASS,ar
GB006,Spatial Relation,node2_spatial,GenAI-Bench,2.5,"There are four roses in a clear glass vase, all of which are red, and all of which are not open.",توجد أربع ورود في مزهرية زجاجية شفافة، وكلها حمراء اللون وجميعها غير مفتوحة.,"There are four roses in a clear glass vase, all red in colour and all unopened.",0.9788,PASS,ar
GB007,Spatial Relation,node2_spatial,GenAI-Bench,3.7222,"In a basket, there are many cauliflowers, all green except for the one in the middle, which is yellow.",في سلة، يوجد العديد من القرنبيط في سلة، وكلها خضراء ما عدا التي في المنتصف فهي صفراء.,"There are many cauliflowers in a basket, all of them are green except for the one in the centre, which is yellow.",0.9909,PASS,ar
GB008,Spatial Relation,node2_spatial,GenAI-Bench,3.4444,The brown dog chases the black dog around the tree.,يطارد الكلب البني الكلب الأسود حول الشجرة.,The brown dog chases the black dog around the tree.,1.0,PASS,ar
GB009,Spatial Relation,node2_spatial,GenAI-Bench,4.2778,"a futuristic cityscape at dusk, with flying cars zooming between neon-lit skyscrapers.",مشهد مستقبلي للمدينة عند الغسق، مع سيارات طائرة تنطلق بين ناطحات السحاب المضاءة بالنيون.,"A futuristic view of the city at dusk, with flying cars darting between neon-lit skyscrapers.",0.9866,PASS,ar
GB010,Spatial Relation,node2_spatial,GenAI-Bench,3.9444,A ceramic bowl filled with water sits next to a steel door that leads to the garden.,يوجد وعاء خزفي مملوء بالماء بجوار باب فولاذي يؤدي إلى الحديقة.,There is a ceramic bowl filled with water next to a steel door that leads to the garden.,0.9782,PASS,ar
GB011,Spatial Relation,node2_spatial,GenAI-Bench,3.0,"There are four train toys on the floor, none of which are adjacent to each other.",توجد أربع ألعاب قطار على الأرض، لا توجد أي منها متجاورة مع بعضها البعض.,"There are four train rides on the floor, none of which are adjacent to each other.",0.9325,PASS,ar
GB012,Spatial Relation,node2_spatial,GenAI-Bench,3.2778,"A dog, a cat and a bird on a chair.",كلب وقطة وطائر على كرسي.,"A dog, a cat and a bird on a chair.",1.0,PASS,ar
GB013,Spatial Relation,node2_spatial,GenAI-Bench,4.2222,a bouquet of tulips sprouting from an open book.,باقة من زهور التوليب تنبت من كتاب مفتوح.,A bouquet of tulips sprouting from an open book.,0.9997,PASS,ar
GB014,Spatial Relation,node2_spatial,GenAI-Bench,3.0,"A row of houses with chimneys, but no smoke coming out.",صف من المنازل ذات المداخن، ولكن لا دخان يتصاعد منها.,"A row of houses with chimneys, but no smoke coming out of them.",0.9982,PASS,ar
GB015,Spatial Relation,node2_spatial,GenAI-Bench,2.3889,"A cheerful dog with a frisbee in its mouth on the right, chasing a rolling ball on the left.",كلب مبتهج يحمل طبق طائر في فمه على اليمين، ويطارد كرة متدحرجة على اليسار.,"A cheerful dog with a flying saucer in its mouth on the right, chasing a rolling ball on the left.",0.9589,PASS,ar
GB016,Spatial Relation,node2_spatial,GenAI-Bench,3.2222,A person in a brown raincoat laughing with another person clad in a sleek black trench coat under a shared umbrella.,شخص يرتدي معطف مطر بني اللون يضحك مع شخص آخر يرتدي معطفاً أسود أنيقاً تحت مظلة مشتركة.,A person in a brown raincoat laughs with another person in a sleek black coat under a shared umbrella.,0.9809,PASS,ar
GB017,Spatial Relation,node2_spatial,GenAI-Bench,3.5556,A painter on a ladder adds stars to a mural of the night sky on a city wall.,رسام على سلم يضيف النجوم إلى لوحة جدارية للسماء ليلاً على جدار المدينة.,A painter on a ladder adds stars to a mural of the night sky on a city wall.,1.0,PASS,ar
GB018,Spatial Relation,node2_spatial,GenAI-Bench,2.8889,A sphinx talking with travelers in front of the Pyramids at sunset.,أبو الهول يتحدث مع المسافرين أمام الأهرامات عند غروب الشمس.,The Sphinx talks to travellers in front of the pyramids at sunset.,0.9622,PASS,ar
GB019,Spatial Relation,node2_spatial,GenAI-Bench,2.3889,"Three small, non-blue boxes on a large blue box.",ثلاثة صناديق صغيرة غير زرقاء على صندوق أزرق كبير.,Three small non-blue boxes on a large blue box.,0.999,PASS,ar
GB020,Spatial Relation,node2_spatial,GenAI-Bench,2.8333,"A polished, copper kettle steams on the stove, catching the attention of a curious cat perched on a nearby chair.",غلاية نحاسية مصقولة تتصاعد منها البخار على الموقد، مما يلفت انتباه قطة فضولية تجلس على كرسي قريب.,"A polished copper kettle is steaming on the stove, drawing the attention of a curious cat sitting in a nearby chair.",0.981,PASS,ar
GB021,Spatial Relation,node2_spatial,GenAI-Bench,3.0556,Several umbrellas of varying colors leaned against stands in the hallway.,اتكأت عدة مظلات بألوان مختلفة على حوامل في الردهة.,Several umbrellas in different colours leaned on stands in the lobby.,0.9278,PASS,ar
GB022,Spatial Relation,node2_spatial,GenAI-Bench,2.8333,A hat is perched on the table and a coat is draped on the chair.,قبعة موضوعة على الطاولة ومعطف ملفوف على الكرسي.,A hat placed on the table and a coat draped over the chair.,0.9791,PASS,ar
GB023,Spatial Relation,node2_spatial,GenAI-Bench,2.3889,"Two children sitting on the bed, the one on the left making faces, the one on the right not making faces.",طفلان يجلسان على السرير، الطفل الذي على اليسار يصنع الوجوه، والطفل الذي على اليمين لا يصنع الوجوه.,"Two children sit on the bed, the child on the left makes faces, the child on the right does not make faces.",0.9851,PASS,ar
GB024,Spatial Relation,node2_spatial,GenAI-Bench,3.8333,"A leather-bound notebook lying on a linen tablecloth, accompanied by a brass pen.",دفتر مجلد بالجلد ملقى على مفرش من الكتان مع قلم نحاسي.,A leather-bound notebook lying on a linen tablecloth with a brass pen.,0.994,PASS,ar
GB025,Spatial Relation,node2_spatial,GenAI-Bench,2.4444,"A weeping willow as a poet, writing verses that sway with its branches by a serene lake.",صفصاف باكي كشاعر، يكتب أبياتًا تتمايل بأغصانها على ضفاف بحيرة هادئة.,"A weeping willow is like a poet, writing verses that sway its branches on the shores of a tranquil lake.",0.9507,PASS,ar
GB026,Attribute,node3_attribute,GenAI-Bench,3.8889,"Three people are sitting elegantly around a round table, each holding a cup of coffee.",ثلاثة أشخاص يجلسون بأناقة حول مائدة مستديرة وكل منهم يحمل فنجان قهوة.,"Three people sit elegantly around a round table, each holding a cup of coffee.",0.9975,PASS,ar
GB027,Attribute,node3_attribute,GenAI-Bench,2.3333,A nurse not administering a vaccine to a young child.,ممرضة لا تعطي لقاحاً لطفل صغير.,A nurse does not give a vaccine to a young child.,0.9443,PASS,ar
GB028,Attribute,node3_attribute,GenAI-Bench,1.1667,Eight wavy lines are under three polygonal signs.,توجد ثمانية خطوط متموجة تحت ثلاث علامات متعددة الأضلاع.,There are eight wavy lines under three polygonal marks.,0.979,PASS,ar
GB029,Attribute,node3_attribute,GenAI-Bench,2.4444,"An alchemist's workshop, bubbling cauldrons, and 'Elixir of Life' are labeled on a shelf.","ورشة عمل كيميائي ومراجل فقاقيع و""إكسير الحياة"" على أحد الرفوف.","An alchemist's workshop, bubbling cauldrons and an ""elixir of life"" on a shelf.",0.9742,PASS,ar
GB030,Attribute,node3_attribute,GenAI-Bench,4.7778,A crystal-clear lake reflecting a mountainous landscape.,بحيرة صافية تعكس مناظر طبيعية جبلية.,A clear lake reflecting a mountainous landscape.,0.9816,PASS,ar
GB031,Attribute,node3_attribute,GenAI-Bench,3.3889,An octagonal window framing a spherical ornament.,نافذة مثمنة تؤطر زخرفة كروية الشكل.,Octagonal window framing a spherical ornament.,0.9617,PASS,ar
GB032,Attribute,node3_attribute,GenAI-Bench,2.0,"A pair of socks, one is striped, but the other is not.",زوج من الجوارب، أحدهما مخطط والآخر غير مخطط.,"One pair of socks, one striped and one non-striped.",0.9837,PASS,ar
GB033,Attribute,node3_attribute,GenAI-Bench,3.0556,"There is one apple and two bananas on the table, and the bananas are not fresher than the apples.",توجد تفاحة واحدة وموزتان على المائدة، والموز ليس طازجاً أكثر من التفاح.,"There is one apple and two bananas on the table, and the bananas are no fresher than the apples.",0.9994,PASS,ar
GB034,Attribute,node3_attribute,GenAI-Bench,3.1667,a dog's paw hidden under a fluffy blanket.,مخلب كلب مخبأ تحت بطانية منفوشة.,A dog's paw hidden under a fluffy blanket.,0.9997,PASS,ar
GB035,Attribute,node3_attribute,GenAI-Bench,5.0,An old windmill overlooking a field of blooming flowers.,طاحونة قديمة تطل على حقل من الزهور المتفتحة.,An old mill overlooks a field of blooming flowers.,0.8897,PASS,ar
GB036,Attribute,node3_attribute,GenAI-Bench,2.7222,"A laptop sticker that humorously states, 'This Machine Fights Zombies.'","ملصق كمبيوتر محمول مكتوب عليه بطريقة فكاهية ""هذه الآلة تحارب الزومبي"".","A laptop sticker with the humorous inscription ""This machine fights zombies"".",0.9563,PASS,ar
GB037,Attribute,node3_attribute,GenAI-Bench,4.5556,A lone lighthouse standing guard on a rocky coastline.,منارة وحيدة تقف حارسة على ساحل صخري.,A lonely lighthouse stands guard on a rocky coastline.,0.9853,PASS,ar
GB038,Attribute,node3_attribute,GenAI-Bench,2.6667,"A playful kitten with a bell collar on the left, batting at a fluttering butterfly on the right.",قطة مرحة ذات طوق جرس على اليسار، تضرب فراشة ترفرف على اليمين.,A playful cat with a bell collar on the left hits a fluttering butterfly on the right.,0.9651,PASS,ar
