brief_id,model,language,node1_pass,node1_score,node1_short_circuit,node2_pass,node2_score,node2_skipped,node3_pass,node3_score,node3_skipped,node4_pass,node4_score,node4_skipped,node4_skipped_reason,node4_clcg_interpretable,node5_pass,node5_score,compliance_score,failure_diagnosis
MB073,flux,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB073] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB074,sd15,fr,True,1.0,False,True,1.0,False,False,0.0,False,,0.0,True,sd15_architectural,False,True,0.6033,0.5603,[MB074] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB074,flux,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.0,[MB074] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB075,sd15,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB075] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB075,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,False,0.3333,False,,True,True,0.6164,0.8283,[MB075] NON-COMPLIANT — Node4: required text not legibly rendered
MB076,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB076] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB076,flux,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.0,[MB076] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB077,sd15,fr,True,1.0,False,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6065,0.6606,[MB077] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB077,flux,fr,True,1.0,False,False,0.0,False,True,1.0,False,True,1.0,False,,True,True,0.623,0.7623,[MB077] NON-COMPLIANT — Node2: spatial constraints not satisfied
MB078,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB078] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB078,flux,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB078] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB079,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB079] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB079,flux,fr,True,1.0,False,False,0.0,False,True,1.0,False,True,0.6,False,,True,True,0.6135,0.6814,[MB079] NON-COMPLIANT — Node2: spatial constraints not satisfied
MB080,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB080] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB080,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,True,0.75,False,,True,True,0.6201,0.912,[MB080] COMPLIANT — all constraints satisfied
MB081,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB081] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB081,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,False,0.2857,False,,True,True,0.6081,0.8179,[MB081] NON-COMPLIANT — Node4: required text not legibly rendered
MB082,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB082] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB082,flux,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB082] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB083,sd15,fr,True,1.0,False,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.5786,0.6579,[MB083] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB083,flux,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB083] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB084,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB084] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB084,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6155,0.9615,[MB084] COMPLIANT — all constraints satisfied
MB085,sd15,fr,True,1.0,False,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.5993,0.6599,[MB085] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB085,flux,fr,True,1.0,False,False,0.0,False,True,1.0,False,True,0.6667,False,,True,True,0.6103,0.6944,[MB085] NON-COMPLIANT — Node2: spatial constraints not satisfied
MB086,sd15,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB086] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB086,flux,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB086] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB087,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB087] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB087,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,False,0.2857,False,,True,True,0.6204,0.8192,[MB087] NON-COMPLIANT — Node4: required text not legibly rendered
MB088,sd15,fr,True,1.0,False,True,1.0,False,False,0.0,False,,0.0,True,sd15_architectural,False,True,0.5975,0.5597,[MB088] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB088,flux,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB088] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB089,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB089] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB089,flux,fr,True,1.0,False,False,0.0,False,True,1.0,False,True,1.0,False,,True,True,0.6233,0.7623,[MB089] NON-COMPLIANT — Node2: spatial constraints not satisfied
MB090,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB090] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB090,flux,fr,True,1.0,False,False,0.0,False,False,0.5,False,False,0.0,False,,True,True,0.6152,0.4615,[MB090] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: required text not legibly rendered
MB091,sd15,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB091] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB091,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6156,0.9616,[MB091] COMPLIANT — all constraints satisfied
MB092,sd15,fr,True,1.0,False,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.6038,0.7604,[MB092] NON-COMPLIANT — Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB092,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6225,0.9622,[MB092] COMPLIANT — all constraints satisfied
MB093,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB093] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB093,flux,fr,True,1.0,False,True,1.0,False,False,0.5,False,False,0.0,False,,True,True,0.614,0.6614,[MB093] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: required text not legibly rendered
MB094,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB094] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB094,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,False,0.4,False,,True,True,0.6203,0.842,[MB094] NON-COMPLIANT — Node4: required text not legibly rendered
MB095,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB095] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB095,flux,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB095] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB096,sd15,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB096] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB096,flux,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.0,[MB096] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB097,sd15,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB097] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB097,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6131,0.7613,[MB097] NON-COMPLIANT — Node4: required text not legibly rendered
MB098,sd15,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB098] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB098,flux,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB098] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB099,sd15,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB099] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB099,flux,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.0,[MB099] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB100,sd15,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB100] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB100,flux,fr,True,1.0,False,False,0.0,False,False,0.5,False,False,0.1818,False,,True,True,0.6124,0.4976,[MB100] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: required text not legibly rendered
MB101,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB101] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB101,flux,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB101] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB102,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB102] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB102,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,True,0.6667,False,,True,True,0.6143,0.8948,[MB102] COMPLIANT — all constraints satisfied
MB103,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB103] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB103,flux,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.0,[MB103] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB104,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB104] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB104,flux,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB104] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB105,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB105] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB105,flux,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB105] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB106,sd15,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB106] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB106,flux,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB106] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB107,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB107] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB107,flux,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.0,[MB107] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB108,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB108] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB108,flux,fr,True,1.0,False,False,0.0,False,True,1.0,False,False,0.0,False,,True,True,0.6158,0.5616,[MB108] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered
MB109,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB109] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB109,flux,fr,True,1.0,False,True,1.0,False,False,0.5,False,False,0.4444,False,,True,True,0.6132,0.7502,[MB109] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: required text not legibly rendered
MB110,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB110] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB110,flux,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB110] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB111,sd15,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB111] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB111,flux,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.0,[MB111] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB112,sd15,fr,True,1.0,False,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6014,0.6601,[MB112] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB112,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,False,0.1818,False,,True,True,0.6132,0.7977,[MB112] NON-COMPLIANT — Node4: required text not legibly rendered
MB113,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB113] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB113,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6182,0.9618,[MB113] COMPLIANT — all constraints satisfied
MB114,sd15,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB114] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB114,flux,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB114] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB115,sd15,fr,True,1.0,False,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.604,0.7604,[MB115] NON-COMPLIANT — Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB115,flux,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.0,[MB115] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB116,sd15,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB116] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB116,flux,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB116] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB117,sd15,fr,True,1.0,False,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6043,0.6604,[MB117] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB117,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,False,0.3636,False,,True,True,0.617,0.8344,[MB117] NON-COMPLIANT — Node4: required text not legibly rendered
MB118,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB118] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB118,flux,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB118] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB119,sd15,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB119] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB119,flux,fr,True,1.0,False,True,1.0,False,False,0.5,False,True,1.0,False,,True,True,0.6169,0.8617,[MB119] NON-COMPLIANT — Node3: colour attributes not satisfied
MB120,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB120] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB120,flux,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB120] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB121,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB121] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB121,flux,fr,True,1.0,False,False,0.0,False,True,1.0,False,True,1.0,False,,True,True,0.6251,0.7625,[MB121] NON-COMPLIANT — Node2: spatial constraints not satisfied
MB122,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB122] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB122,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6197,0.962,[MB122] COMPLIANT — all constraints satisfied
MB123,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB123] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB123,flux,fr,True,1.0,False,False,0.0,False,True,1.0,False,True,1.0,False,,True,True,0.6189,0.7619,[MB123] NON-COMPLIANT — Node2: spatial constraints not satisfied
MB124,sd15,fr,True,1.0,False,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.5925,0.6593,[MB124] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB124,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6132,0.9613,[MB124] COMPLIANT — all constraints satisfied
MB125,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB125] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB125,flux,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB125] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB126,sd15,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB126] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB126,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6199,0.762,[MB126] NON-COMPLIANT — Node4: required text not legibly rendered
MB127,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB127] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB127,flux,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB127] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB128,sd15,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB128] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB128,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6183,0.9618,[MB128] COMPLIANT — all constraints satisfied
MB129,sd15,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB129] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB129,flux,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB129] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB130,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB130] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB130,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6139,0.9614,[MB130] COMPLIANT — all constraints satisfied
MB131,sd15,fr,True,1.0,False,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6006,0.6601,[MB131] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB131,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6174,0.9617,[MB131] COMPLIANT — all constraints satisfied
MB132,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB132] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB132,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6129,0.9613,[MB132] COMPLIANT — all constraints satisfied
MB133,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB133] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB133,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6212,0.9621,[MB133] COMPLIANT — all constraints satisfied
MB134,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB134] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB134,flux,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB134] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB135,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB135] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
