brief_id,model,language,n_questions,n_yes,tifa_score,per_object_json,per_colour_json,per_text_json
MB025,flux,fr,5,2,0.4,"{""smart glasses"": false, ""glasses case"": true}","{""smart glasses=rose gold"": false, ""glasses case=black"": true}","{""BREEZE"": false}"
MB026,sd15,fr,5,0,0.0,"{""portable SSD"": false, ""USB cable"": false}","{""portable SSD=silver"": false, ""USB cable=blue"": false}","{""CREST"": false}"
MB026,flux,fr,5,5,1.0,"{""portable SSD"": true, ""USB cable"": true}","{""portable SSD=silver"": true, ""USB cable=blue"": true}","{""CREST"": true}"
MB027,sd15,fr,5,3,0.6,"{""wireless charging pad"": false, ""smartphone"": true}","{""wireless charging pad=white"": true, ""smartphone=black"": true}","{""DAWN"": false}"
MB027,flux,fr,5,5,1.0,"{""wireless charging pad"": true, ""smartphone"": true}","{""wireless charging pad=white"": true, ""smartphone=black"": true}","{""DAWN"": true}"
MB028,sd15,fr,5,2,0.4,"{""smart lock"": true, ""door handle"": false}","{""smart lock=black"": false, ""door handle=silver"": true}","{""NYRIC"": false}"
MB028,flux,fr,5,4,0.8,"{""smart lock"": false, ""door handle"": true}","{""smart lock=black"": true, ""door handle=silver"": true}","{""NYRIC"": true}"
MB029,sd15,fr,5,4,0.8,"{""WiFi router"": false, ""ethernet cable"": true}","{""WiFi router=white"": true, ""ethernet cable=yellow"": true}","{""FUSE"": true}"
MB029,flux,fr,5,4,0.8,"{""WiFi router"": false, ""ethernet cable"": true}","{""WiFi router=white"": true, ""ethernet cable=yellow"": true}","{""FUSE"": true}"
MB030,sd15,fr,5,2,0.4,"{""gaming mouse"": true, ""mousepad"": true}","{""gaming mouse=black"": false, ""mousepad=red"": false}","{""GRID"": false}"
MB030,flux,fr,5,4,0.8,"{""gaming mouse"": true, ""mousepad"": true}","{""gaming mouse=black"": true, ""mousepad=red"": true}","{""GRID"": false}"
MB031,sd15,fr,5,0,0.0,"{""juice bottle"": false, ""ceramic cup"": false}","{""juice bottle=orange"": false, ""ceramic cup=white"": false}","{""ZEST"": false}"
MB031,flux,fr,5,5,1.0,"{""juice bottle"": true, ""ceramic cup"": true}","{""juice bottle=orange"": true, ""ceramic cup=white"": true}","{""ZEST"": true}"
MB032,sd15,fr,5,1,0.2,"{""coffee bag"": false, ""espresso cup"": true}","{""coffee bag=brown"": false, ""espresso cup=black"": false}","{""PURE"": false}"
MB032,flux,fr,5,4,0.8,"{""coffee bag"": true, ""espresso cup"": true}","{""coffee bag=brown"": true, ""espresso cup=black"": false}","{""PURE"": true}"
MB033,sd15,fr,5,2,0.4,"{""cereal box"": true, ""milk carton"": false}","{""cereal box=yellow"": false, ""milk carton=white"": false}","{""BLOOM"": true}"
MB033,flux,fr,5,3,0.6,"{""cereal box"": false, ""milk carton"": true}","{""cereal box=yellow"": true, ""milk carton=white"": false}","{""BLOOM"": true}"
MB034,sd15,fr,5,2,0.4,"{""hot sauce bottle"": false, ""cutting board"": false}","{""hot sauce bottle=red"": true, ""cutting board=brown"": true}","{""GROVE"": false}"
MB034,flux,fr,5,5,1.0,"{""hot sauce bottle"": true, ""cutting board"": true}","{""hot sauce bottle=red"": true, ""cutting board=brown"": true}","{""GROVE"": true}"
MB035,sd15,fr,5,3,0.6,"{""wine bottle"": true, ""grapes"": true}","{""wine bottle=green"": true, ""grapes=purple"": false}","{""FRESH"": false}"
MB035,flux,fr,5,2,0.4,"{""wine bottle"": true, ""grapes"": false}","{""wine bottle=green"": true, ""grapes=purple"": false}","{""FRESH"": false}"
MB036,sd15,fr,5,2,0.4,"{""tea box"": false, ""teacup"": true}","{""tea box=teal"": false, ""teacup=white"": true}","{""CRISP"": false}"
MB036,flux,fr,5,3,0.6,"{""tea box"": false, ""teacup"": true}","{""tea box=teal"": false, ""teacup=white"": true}","{""CRISP"": true}"
MB037,sd15,fr,5,0,0.0,"{""energy drink can"": false, ""dumbbell"": false}","{""energy drink can=black"": false, ""dumbbell=silver"": false}","{""BOLD"": false}"
MB037,flux,fr,5,3,0.6,"{""energy drink can"": true, ""dumbbell"": false}","{""energy drink can=black"": true, ""dumbbell=silver"": false}","{""BOLD"": true}"
MB038,sd15,fr,5,3,0.6,"{""water bottle"": false, ""lemon"": true}","{""water bottle=blue"": true, ""lemon=yellow"": true}","{""MIST"": false}"
MB038,flux,fr,5,2,0.4,"{""water bottle"": false, ""lemon"": true}","{""water bottle=blue"": false, ""lemon=yellow"": true}","{""MIST"": false}"
MB039,sd15,fr,5,3,0.6,"{""yogurt container"": true, ""strawberries"": true}","{""yogurt container=white"": false, ""strawberries=red"": true}","{""GLOW"": false}"
MB039,flux,fr,5,4,0.8,"{""yogurt container"": false, ""strawberries"": true}","{""yogurt container=white"": true, ""strawberries=red"": true}","{""GLOW"": true}"
MB040,sd15,fr,5,0,0.0,"{""cookie tin"": false, ""glass of milk"": false}","{""cookie tin=red"": false, ""glass of milk=white"": false}","{""PETAL"": false}"
MB040,flux,fr,5,3,0.6,"{""cookie tin"": true, ""glass of milk"": false}","{""cookie tin=red"": true, ""glass of milk=white"": false}","{""PETAL"": true}"
MB041,sd15,fr,5,3,0.6,"{""soda can"": true, ""ice bucket"": false}","{""soda can=blue"": true, ""ice bucket=silver"": true}","{""QUENCH"": false}"
MB041,flux,fr,5,3,0.6,"{""soda can"": true, ""ice bucket"": false}","{""soda can=blue"": true, ""ice bucket=silver"": false}","{""QUENCH"": true}"
MB042,sd15,fr,5,1,0.2,"{""protein powder jar"": false, ""shaker bottle"": false}","{""protein powder jar=black"": false, ""shaker bottle=white"": true}","{""RIPPLE"": false}"
MB042,flux,fr,5,5,1.0,"{""protein powder jar"": true, ""shaker bottle"": true}","{""protein powder jar=black"": true, ""shaker bottle=white"": true}","{""RIPPLE"": true}"
MB043,sd15,fr,5,2,0.4,"{""olive oil bottle"": true, ""garlic bulb"": false}","{""olive oil bottle=green"": true, ""garlic bulb=white"": false}","{""SWAY"": false}"
MB043,flux,fr,5,3,0.6,"{""olive oil bottle"": true, ""garlic bulb"": false}","{""olive oil bottle=green"": true, ""garlic bulb=white"": false}","{""SWAY"": true}"
MB044,sd15,fr,5,1,0.2,"{""granola bar"": false, ""banana"": false}","{""granola bar=brown"": false, ""banana=yellow"": true}","{""TEMPO"": false}"
MB044,flux,fr,5,3,0.6,"{""granola bar"": true, ""banana"": true}","{""granola bar=brown"": false, ""banana=yellow"": true}","{""TEMPO"": false}"
MB045,sd15,fr,5,2,0.4,"{""cold brew coffee bottle"": true, ""metal straw"": false}","{""cold brew coffee bottle=brown"": true, ""metal straw=silver"": false}","{""UMBER"": false}"
MB045,flux,fr,5,1,0.2,"{""cold brew coffee bottle"": false, ""metal straw"": false}","{""cold brew coffee bottle=brown"": true, ""metal straw=silver"": false}","{""UMBER"": false}"
MB046,sd15,fr,5,0,0.0,"{""sparkling water can"": false, ""lime"": false}","{""sparkling water can=blue"": false, ""lime=green"": false}","{""VERDE"": false}"
MB046,flux,fr,5,3,0.6,"{""sparkling water can"": false, ""lime"": true}","{""sparkling water can=blue"": true, ""lime=green"": true}","{""VERDE"": false}"
MB047,sd15,fr,5,4,0.8,"{""honey jar"": true, ""toast"": true}","{""honey jar=amber"": true, ""toast=brown"": true}","{""WARM"": false}"
MB047,flux,fr,5,4,0.8,"{""honey jar"": false, ""toast"": true}","{""honey jar=amber"": true, ""toast=brown"": true}","{""WARM"": true}"
MB048,sd15,fr,5,3,0.6,"{""smoothie bottle"": true, ""berries"": false}","{""smoothie bottle=purple"": true, ""berries=red"": true}","{""XTRA"": false}"
MB048,flux,fr,5,5,1.0,"{""smoothie bottle"": true, ""berries"": true}","{""smoothie bottle=purple"": true, ""berries=red"": true}","{""XTRA"": true}"
MB049,sd15,fr,5,1,0.2,"{""tea bottle"": true, ""bamboo stalk"": false}","{""tea bottle=white"": false, ""bamboo stalk=green"": false}","{""YUMA"": false}"
MB049,flux,fr,5,1,0.2,"{""tea bottle"": false, ""bamboo stalk"": false}","{""tea bottle=white"": true, ""bamboo stalk=green"": false}","{""YUMA"": false}"
MB050,sd15,fr,5,1,0.2,"{""chocolate bar"": false, ""wrapper"": false}","{""chocolate bar=brown"": false, ""wrapper=gold"": true}","{""ZEAL"": false}"
MB050,flux,fr,5,4,0.8,"{""chocolate bar"": true, ""wrapper"": false}","{""chocolate bar=brown"": true, ""wrapper=gold"": true}","{""ZEAL"": true}"
MB051,sd15,fr,5,1,0.2,"{""juice pouch"": false, ""wooden straw"": false}","{""juice pouch=orange"": false, ""wooden straw=brown"": false}","{""AMBER"": true}"
MB051,flux,fr,5,3,0.6,"{""juice pouch"": true, ""wooden straw"": false}","{""juice pouch=orange"": true, ""wooden straw=brown"": false}","{""AMBER"": true}"
MB052,sd15,fr,5,0,0.0,"{""almond butter jar"": false, ""bread"": false}","{""almond butter jar=brown"": false, ""bread=white"": false}","{""BRISK"": false}"
MB052,flux,fr,5,3,0.6,"{""almond butter jar"": false, ""bread"": true}","{""almond butter jar=brown"": false, ""bread=white"": true}","{""BRISK"": true}"
MB053,sd15,fr,5,0,0.0,"{""kombucha bottle"": false, ""ginger root"": false}","{""kombucha bottle=brown"": false, ""ginger root=yellow"": false}","{""COVE"": false}"
MB053,flux,fr,5,3,0.6,"{""kombucha bottle"": true, ""ginger root"": false}","{""kombucha bottle=brown"": true, ""ginger root=yellow"": false}","{""COVE"": true}"
MB054,sd15,fr,5,2,0.4,"{""water bottle"": false, ""mint sprigs"": false}","{""water bottle=blue"": true, ""mint sprigs=green"": true}","{""DRIP"": false}"
MB054,flux,fr,5,4,0.8,"{""water bottle"": true, ""mint sprigs"": false}","{""water bottle=blue"": true, ""mint sprigs=green"": true}","{""DRIP"": true}"
MB055,sd15,fr,5,2,0.4,"{""matcha tin"": true, ""bamboo whisk"": false}","{""matcha tin=green"": true, ""bamboo whisk=brown"": false}","{""ELIXIR"": false}"
MB055,flux,fr,5,2,0.4,"{""matcha tin"": false, ""bamboo whisk"": false}","{""matcha tin=green"": true, ""bamboo whisk=brown"": false}","{""ELIXIR"": true}"
MB056,sd15,fr,5,1,0.2,"{""oat milk carton"": false, ""ceramic bowl"": true}","{""oat milk carton=white"": false, ""ceramic bowl=brown"": false}","{""FERN"": false}"
MB056,flux,fr,5,5,1.0,"{""oat milk carton"": true, ""ceramic bowl"": true}","{""oat milk carton=white"": true, ""ceramic bowl=brown"": true}","{""FERN"": true}"
MB057,sd15,fr,5,0,0.0,"{""coconut water can"": false, ""coconut"": false}","{""coconut water can=white"": false, ""coconut=brown"": false}","{""GUSTO"": false}"
MB057,flux,fr,5,5,1.0,"{""coconut water can"": true, ""coconut"": true}","{""coconut water can=white"": true, ""coconut=brown"": true}","{""GUSTO"": true}"
MB058,sd15,fr,5,3,0.6,"{""shot bottle"": true, ""turmeric root"": false}","{""shot bottle=yellow"": true, ""turmeric root=orange"": true}","{""HERBA"": false}"
MB058,flux,fr,5,3,0.6,"{""shot bottle"": true, ""turmeric root"": false}","{""shot bottle=yellow"": true, ""turmeric root=orange"": false}","{""HERBA"": true}"
MB059,sd15,fr,5,0,0.0,"{""sparkling juice bottle"": false, ""grapes"": false}","{""sparkling juice bottle=purple"": false, ""grapes=green"": false}","{""INFUSE"": false}"
MB059,flux,fr,5,3,0.6,"{""sparkling juice bottle"": false, ""grapes"": false}","{""sparkling juice bottle=purple"": true, ""grapes=green"": true}","{""INFUSE"": true}"
MB060,sd15,fr,5,4,0.8,"{""juice bottle"": true, ""carrots"": true}","{""juice bottle=green"": true, ""carrots=orange"": true}","{""JUVO"": false}"
MB060,flux,fr,5,4,0.8,"{""juice bottle"": true, ""carrots"": false}","{""juice bottle=green"": true, ""carrots=orange"": true}","{""JUVO"": true}"
MB061,sd15,fr,5,2,0.4,"{""sneaker"": true, ""shoebox"": false}","{""sneaker=white"": true, ""shoebox=red"": false}","{""MODE"": false}"
MB061,flux,fr,5,5,1.0,"{""sneaker"": true, ""shoebox"": true}","{""sneaker=white"": true, ""shoebox=red"": true}","{""MODE"": true}"
MB062,sd15,fr,5,1,0.2,"{""leather jacket"": true, ""wooden hanger"": false}","{""leather jacket=black"": false, ""wooden hanger=brown"": false}","{""LUXE"": false}"
MB062,flux,fr,5,5,1.0,"{""leather jacket"": true, ""wooden hanger"": true}","{""leather jacket=black"": true, ""wooden hanger=brown"": true}","{""LUXE"": true}"
MB063,sd15,fr,5,2,0.4,"{""handbag"": true, ""sunglasses"": false}","{""handbag=tan"": true, ""sunglasses=black"": false}","{""FORM"": false}"
MB063,flux,fr,5,4,0.8,"{""handbag"": true, ""sunglasses"": true}","{""handbag=tan"": true, ""sunglasses=black"": true}","{""FORM"": false}"
MB064,sd15,fr,5,4,0.8,"{""wristwatch"": true, ""watch box"": true}","{""wristwatch=gold"": true, ""watch box=black"": true}","{""GRACE"": false}"
MB064,flux,fr,5,5,1.0,"{""wristwatch"": true, ""watch box"": true}","{""wristwatch=gold"": true, ""watch box=black"": true}","{""GRACE"": true}"
MB065,sd15,fr,5,2,0.4,"{""sunglasses"": false, ""glasses case"": true}","{""sunglasses=brown"": false, ""glasses case=black"": false}","{""HAVEN"": true}"
MB065,flux,fr,5,4,0.8,"{""sunglasses"": true, ""glasses case"": true}","{""sunglasses=brown"": false, ""glasses case=black"": true}","{""HAVEN"": true}"
MB066,sd15,fr,5,2,0.4,"{""running shoes"": false, ""athletic socks"": true}","{""running shoes=blue"": false, ""athletic socks=white"": true}","{""INKE"": false}"
MB066,flux,fr,5,5,1.0,"{""running shoes"": true, ""athletic socks"": true}","{""running shoes=blue"": true, ""athletic socks=white"": true}","{""INKE"": true}"
MB067,sd15,fr,5,1,0.2,"{""denim jacket"": false, ""tote bag"": true}","{""denim jacket=blue"": false, ""tote bag=white"": false}","{""JOIE"": false}"
MB067,flux,fr,5,5,1.0,"{""denim jacket"": true, ""tote bag"": true}","{""denim jacket=blue"": true, ""tote bag=white"": true}","{""JOIE"": true}"
MB068,sd15,fr,5,1,0.2,"{""leather tote bag"": false, ""silk scarf"": false}","{""leather tote bag=brown"": true, ""silk scarf=red"": false}","{""KEEN"": false}"
MB068,flux,fr,5,5,1.0,"{""leather tote bag"": true, ""silk scarf"": true}","{""leather tote bag=brown"": true, ""silk scarf=red"": true}","{""KEEN"": true}"
MB069,sd15,fr,5,2,0.4,"{""canvas sneaker"": true, ""skateboard"": false}","{""canvas sneaker=white"": true, ""skateboard=red"": false}","{""LACE"": false}"
MB069,flux,fr,5,3,0.6,"{""canvas sneaker"": false, ""skateboard"": true}","{""canvas sneaker=white"": false, ""skateboard=red"": true}","{""LACE"": true}"
MB070,sd15,fr,5,2,0.4,"{""sports bra"": true, ""yoga mat"": false}","{""sports bra=pink"": true, ""yoga mat=purple"": false}","{""MAUVE"": false}"
MB070,flux,fr,5,3,0.6,"{""sports bra"": true, ""yoga mat"": false}","{""sports bra=pink"": true, ""yoga mat=purple"": true}","{""MAUVE"": false}"
MB071,sd15,fr,5,2,0.4,"{""baseball cap"": false, ""t-shirt"": true}","{""baseball cap=black"": false, ""t-shirt=white"": true}","{""NOIR"": false}"
MB071,flux,fr,5,5,1.0,"{""baseball cap"": true, ""t-shirt"": true}","{""baseball cap=black"": true, ""t-shirt=white"": true}","{""NOIR"": true}"
MB072,sd15,fr,5,0,0.0,"{""Chelsea boots"": false, ""leather belt"": false}","{""Chelsea boots=black"": false, ""leather belt=brown"": false}","{""ONYX"": false}"
MB072,flux,fr,5,3,0.6,"{""Chelsea boots"": true, ""leather belt"": false}","{""Chelsea boots=black"": true, ""leather belt=brown"": true}","{""ONYX"": false}"
MB073,sd15,fr,5,1,0.2,"{""raincoat"": false, ""umbrella"": true}","{""raincoat=yellow"": false, ""umbrella=black"": false}","{""POISE"": false}"
MB073,flux,fr,5,2,0.4,"{""raincoat"": false, ""umbrella"": true}","{""raincoat=yellow"": false, ""umbrella=black"": true}","{""POISE"": false}"
MB074,sd15,fr,5,2,0.4,"{""wool sweater"": true, ""knit scarf"": true}","{""wool sweater=gray"": false, ""knit scarf=white"": false}","{""RIVE"": false}"
MB074,flux,fr,5,2,0.4,"{""wool sweater"": false, ""knit scarf"": false}","{""wool sweater=gray"": true, ""knit scarf=white"": false}","{""RIVE"": true}"
MB075,sd15,fr,5,0,0.0,"{""swimsuit"": false, ""sunscreen bottle"": false}","{""swimsuit=orange"": false, ""sunscreen bottle=white"": false}","{""SILK"": false}"
MB075,flux,fr,5,5,1.0,"{""swimsuit"": true, ""sunscreen bottle"": true}","{""swimsuit=orange"": true, ""sunscreen bottle=white"": true}","{""SILK"": true}"
MB076,sd15,fr,5,2,0.4,"{""backpack"": true, ""water bottle"": false}","{""backpack=navy"": true, ""water bottle=silver"": false}","{""TONE"": false}"
MB076,flux,fr,5,2,0.4,"{""backpack"": false, ""water bottle"": false}","{""backpack=navy"": true, ""water bottle=silver"": false}","{""TONE"": true}"
MB077,sd15,fr,5,3,0.6,"{""hoodie"": true, ""jogger pants"": true}","{""hoodie=gray"": true, ""jogger pants=black"": false}","{""ULAN"": false}"
MB077,flux,fr,5,5,1.0,"{""hoodie"": true, ""jogger pants"": true}","{""hoodie=gray"": true, ""jogger pants=black"": true}","{""ULAN"": true}"
MB078,sd15,fr,5,2,0.4,"{""dress shoes"": true, ""briefcase"": false}","{""dress shoes=brown"": true, ""briefcase=tan"": false}","{""VIBE"": false}"
MB078,flux,fr,5,2,0.4,"{""dress shoes"": true, ""briefcase"": false}","{""dress shoes=brown"": true, ""briefcase=tan"": false}","{""VIBE"": false}"
MB079,sd15,fr,5,3,0.6,"{""winter jacket"": true, ""leather gloves"": true}","{""winter jacket=red"": true, ""leather gloves=black"": false}","{""WOVEN"": false}"
MB079,flux,fr,5,4,0.8,"{""winter jacket"": true, ""leather gloves"": true}","{""winter jacket=red"": true, ""leather gloves=black"": true}","{""WOVEN"": false}"
MB080,sd15,fr,5,2,0.4,"{""athletic shorts"": true, ""sneakers"": false}","{""athletic shorts=black"": true, ""sneakers=white"": false}","{""XARA"": false}"
MB080,flux,fr,5,4,0.8,"{""athletic shorts"": true, ""sneakers"": true}","{""athletic shorts=black"": true, ""sneakers=white"": true}","{""XARA"": false}"
MB081,sd15,fr,5,2,0.4,"{""canvas tote bag"": true, ""paperback book"": false}","{""canvas tote bag=beige"": true, ""paperback book=white"": false}","{""YARN"": false}"
MB081,flux,fr,5,4,0.8,"{""canvas tote bag"": true, ""paperback book"": true}","{""canvas tote bag=beige"": true, ""paperback book=white"": true}","{""YARN"": false}"
MB082,sd15,fr,5,2,0.4,"{""trench coat"": true, ""umbrella"": false}","{""trench coat=beige"": true, ""umbrella=black"": false}","{""ZOLA"": false}"
MB082,flux,fr,5,3,0.6,"{""trench coat"": true, ""umbrella"": false}","{""trench coat=beige"": true, ""umbrella=black"": false}","{""ZOLA"": true}"
MB083,sd15,fr,5,3,0.6,"{""cycling shorts"": true, ""cycling helmet"": true}","{""cycling shorts=black"": true, ""cycling helmet=white"": false}","{""AEON"": false}"
MB083,flux,fr,5,2,0.4,"{""cycling shorts"": false, ""cycling helmet"": true}","{""cycling shorts=black"": false, ""cycling helmet=white"": true}","{""AEON"": false}"
MB084,sd15,fr,5,1,0.2,"{""leather wallet"": true, ""coins"": false}","{""leather wallet=black"": false, ""coins=silver"": false}","{""BRIM"": false}"
MB084,flux,fr,5,5,1.0,"{""leather wallet"": true, ""coins"": true}","{""leather wallet=black"": true, ""coins=silver"": true}","{""BRIM"": true}"
MB085,sd15,fr,5,3,0.6,"{""beanie hat"": true, ""jacket"": true}","{""beanie hat=gray"": false, ""jacket=navy"": true}","{""CORD"": false}"
MB085,flux,fr,5,4,0.8,"{""beanie hat"": true, ""jacket"": true}","{""beanie hat=gray"": true, ""jacket=navy"": true}","{""CORD"": false}"
MB086,sd15,fr,5,0,0.0,"{""platform heels"": false, ""clutch bag"": false}","{""platform heels=black"": false, ""clutch bag=red"": false}","{""DUSK"": false}"
MB086,flux,fr,5,3,0.6,"{""platform heels"": false, ""clutch bag"": true}","{""platform heels=black"": false, ""clutch bag=red"": true}","{""DUSK"": true}"
MB087,sd15,fr,5,2,0.4,"{""cargo pants"": true, ""leather boots"": false}","{""cargo pants=green"": true, ""leather boots=brown"": false}","{""ZYLO"": false}"
MB087,flux,fr,5,4,0.8,"{""cargo pants"": true, ""leather boots"": true}","{""cargo pants=green"": true, ""leather boots=brown"": true}","{""ZYLO"": false}"
MB088,sd15,fr,5,2,0.4,"{""silk tie"": true, ""dress shirt"": true}","{""silk tie=navy"": false, ""dress shirt=white"": false}","{""FINN"": false}"
MB088,flux,fr,5,2,0.4,"{""silk tie"": false, ""dress shirt"": true}","{""silk tie=navy"": false, ""dress shirt=white"": false}","{""FINN"": true}"
MB089,sd15,fr,5,1,0.2,"{""gym leggings"": true, ""sports shoes"": false}","{""gym leggings=purple"": false, ""sports shoes=white"": false}","{""GILD"": false}"
MB089,flux,fr,5,5,1.0,"{""gym leggings"": true, ""sports shoes"": true}","{""gym leggings=purple"": true, ""sports shoes=white"": true}","{""GILD"": true}"
MB090,sd15,fr,5,1,0.2,"{""leather sandals"": false, ""straw beach hat"": true}","{""leather sandals=tan"": false, ""straw beach hat=white"": false}","{""HAZE"": false}"
MB090,flux,fr,5,4,0.8,"{""leather sandals"": true, ""straw beach hat"": true}","{""leather sandals=tan"": true, ""straw beach hat=white"": true}","{""HAZE"": false}"
MB091,sd15,fr,5,1,0.2,"{""sports car"": false, ""racing helmet"": false}","{""sports car=red"": true, ""racing helmet=white"": false}","{""TORQ"": false}"
MB091,flux,fr,5,5,1.0,"{""sports car"": true, ""racing helmet"": true}","{""sports car=red"": true, ""racing helmet=white"": true}","{""TORQ"": true}"
MB092,sd15,fr,5,4,0.8,"{""electric car"": true, ""charging cable"": true}","{""electric car=white"": true, ""charging cable=green"": true}","{""RUSH"": false}"
MB092,flux,fr,5,5,1.0,"{""electric car"": true, ""charging cable"": true}","{""electric car=white"": true, ""charging cable=green"": true}","{""RUSH"": true}"
MB093,sd15,fr,5,1,0.2,"{""SUV"": true, ""roof rack"": false}","{""SUV=black"": false, ""roof rack=silver"": false}","{""FORGE"": false}"
MB093,flux,fr,5,3,0.6,"{""SUV"": true, ""roof rack"": true}","{""SUV=black"": true, ""roof rack=silver"": false}","{""FORGE"": false}"
MB094,sd15,fr,5,2,0.4,"{""motorcycle"": true, ""helmet"": false}","{""motorcycle=black"": true, ""helmet=white"": false}","{""HELIX"": false}"
MB094,flux,fr,5,5,1.0,"{""motorcycle"": true, ""helmet"": true}","{""motorcycle=black"": true, ""helmet=white"": true}","{""HELIX"": true}"
MB095,sd15,fr,5,4,0.8,"{""sports car"": true, ""tire"": false}","{""sports car=blue"": true, ""tire=black"": true}","{""JOLT"": true}"
MB095,flux,fr,5,3,0.6,"{""sports car"": true, ""tire"": false}","{""sports car=blue"": true, ""tire=black"": true}","{""JOLT"": false}"
MB096,sd15,fr,5,0,0.0,"{""pickup truck"": false, ""toolbox"": false}","{""pickup truck=orange"": false, ""toolbox=black"": false}","{""KINETIC"": false}"
MB096,flux,fr,5,0,0.0,"{""pickup truck"": false, ""toolbox"": false}","{""pickup truck=orange"": false, ""toolbox=black"": false}","{""KINETIC"": false}"
MB097,sd15,fr,5,0,0.0,"{""electric scooter"": false, ""safety helmet"": false}","{""electric scooter=white"": false, ""safety helmet=black"": false}","{""LAUNCH"": false}"
MB097,flux,fr,5,4,0.8,"{""electric scooter"": true, ""safety helmet"": true}","{""electric scooter=white"": true, ""safety helmet=black"": true}","{""LAUNCH"": false}"
MB098,sd15,fr,5,0,0.0,"{""city car"": false, ""parking sign"": false}","{""city car=silver"": false, ""parking sign=white"": false}","{""MOTION"": false}"
MB098,flux,fr,5,1,0.2,"{""city car"": true, ""parking sign"": false}","{""city car=silver"": false, ""parking sign=white"": false}","{""MOTION"": false}"
MB099,sd15,fr,5,1,0.2,"{""convertible car"": false, ""car key"": false}","{""convertible car=yellow"": true, ""car key=silver"": false}","{""PULSE"": false}"
MB099,flux,fr,5,1,0.2,"{""convertible car"": false, ""car key"": false}","{""convertible car=yellow"": false, ""car key=silver"": false}","{""PULSE"": true}"
MB100,sd15,fr,5,0,0.0,"{""hybrid car"": false, ""solar panel"": false}","{""hybrid car=green"": false, ""solar panel=navy"": false}","{""QUEST"": false}"
MB100,flux,fr,5,3,0.6,"{""hybrid car"": true, ""solar panel"": true}","{""hybrid car=green"": true, ""solar panel=navy"": false}","{""QUEST"": false}"
MB101,sd15,fr,5,2,0.4,"{""racing car"": true, ""checkered flag"": false}","{""racing car=red"": true, ""checkered flag=black"": false}","{""RACER"": false}"
MB101,flux,fr,5,2,0.4,"{""racing car"": true, ""checkered flag"": false}","{""racing car=red"": true, ""checkered flag=black"": false}","{""RACER"": false}"
MB102,sd15,fr,5,2,0.4,"{""sports motorcycle"": true, ""racing gloves"": false}","{""sports motorcycle=silver"": false, ""racing gloves=black"": true}","{""SPEED"": false}"
MB102,flux,fr,5,4,0.8,"{""sports motorcycle"": true, ""racing gloves"": true}","{""sports motorcycle=silver"": true, ""racing gloves=black"": true}","{""SPEED"": false}"
MB103,sd15,fr,5,1,0.2,"{""family sedan"": false, ""child seat"": true}","{""family sedan=white"": false, ""child seat=black"": false}","{""THRUST"": false}"
MB103,flux,fr,5,1,0.2,"{""family sedan"": false, ""child seat"": false}","{""family sedan=white"": false, ""child seat=black"": true}","{""THRUST"": false}"
MB104,sd15,fr,5,1,0.2,"{""off-road vehicle"": true, ""spare tire"": false}","{""off-road vehicle=brown"": false, ""spare tire=black"": false}","{""VEER"": false}"
MB104,flux,fr,5,3,0.6,"{""off-road vehicle"": true, ""spare tire"": false}","{""off-road vehicle=brown"": false, ""spare tire=black"": true}","{""VEER"": true}"
MB105,sd15,fr,5,3,0.6,"{""sedan"": true, ""key fob"": true}","{""sedan=black"": true, ""key fob=gold"": false}","{""WARP"": false}"
MB105,flux,fr,5,3,0.6,"{""sedan"": true, ""key fob"": false}","{""sedan=black"": true, ""key fob=gold"": false}","{""WARP"": true}"
MB106,sd15,fr,5,2,0.4,"{""electric bicycle"": false, ""charging cable"": false}","{""electric bicycle=white"": false, ""charging cable=black"": true}","{""XCEL"": true}"
MB106,flux,fr,5,3,0.6,"{""electric bicycle"": true, ""charging cable"": false}","{""electric bicycle=white"": true, ""charging cable=black"": false}","{""XCEL"": true}"
MB107,sd15,fr,5,2,0.4,"{""racing car"": true, ""trophy"": false}","{""racing car=red"": true, ""trophy=gold"": false}","{""YOKE"": false}"
MB107,flux,fr,5,1,0.2,"{""racing car"": false, ""trophy"": false}","{""racing car=red"": true, ""trophy=gold"": false}","{""YOKE"": false}"
MB108,sd15,fr,5,3,0.6,"{""delivery van"": true, ""cardboard box"": false}","{""delivery van=white"": true, ""cardboard box=brown"": true}","{""ZOOM"": false}"
MB108,flux,fr,5,4,0.8,"{""delivery van"": true, ""cardboard box"": true}","{""delivery van=white"": true, ""cardboard box=brown"": true}","{""ZOOM"": false}"
MB109,sd15,fr,5,2,0.4,"{""campervan"": false, ""camping tent"": true}","{""campervan=beige"": false, ""camping tent=green"": true}","{""ALPHA"": false}"
MB109,flux,fr,5,3,0.6,"{""campervan"": true, ""camping tent"": true}","{""campervan=beige"": false, ""camping tent=green"": true}","{""ALPHA"": false}"
MB110,sd15,fr,5,3,0.6,"{""vintage car"": true, ""fuel pump"": false}","{""vintage car=blue"": true, ""fuel pump=silver"": false}","{""BRAVO"": true}"
MB110,flux,fr,5,3,0.6,"{""vintage car"": true, ""fuel pump"": false}","{""vintage car=blue"": true, ""fuel pump=silver"": true}","{""BRAVO"": false}"
MB111,sd15,fr,5,0,0.0,"{""sports hatchback"": false, ""roof rack"": false}","{""sports hatchback=black"": false, ""roof rack=silver"": false}","{""TORVEX"": false}"
