brief_id,model,language,node1_pass,node1_score,node1_short_circuit,node2_pass,node2_score,node2_skipped,node3_pass,node3_score,node3_skipped,node4_pass,node4_score,node4_skipped,node4_skipped_reason,node4_clcg_interpretable,node5_pass,node5_score,compliance_score,failure_diagnosis
MB126,sd15,en,True,1.0,False,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6079,0.6608,[MB126] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB126,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,0.6667,False,,True,True,0.6178,0.8951,[MB126] COMPLIANT — all constraints satisfied
MB127,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB127] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB127,flux,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB127] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB128,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB128] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB128,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,0.9091,False,,True,True,0.6314,0.945,[MB128] COMPLIANT — all constraints satisfied
MB129,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB129] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB129,flux,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB129] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB130,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB130] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB130,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,False,0.0,False,,True,True,0.6139,0.5614,[MB130] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered
MB131,sd15,en,True,1.0,False,False,0.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.5966,0.5597,[MB131] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB131,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6199,0.962,[MB131] COMPLIANT — all constraints satisfied
MB132,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB132] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB132,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6127,0.7613,[MB132] NON-COMPLIANT — Node4: required text not legibly rendered
MB133,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB133] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB133,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.62,0.962,[MB133] COMPLIANT — all constraints satisfied
MB134,sd15,en,True,1.0,False,False,0.0,False,False,0.0,False,,0.0,True,sd15_architectural,False,True,0.6055,0.3605,[MB134] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB134,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6186,0.9619,[MB134] COMPLIANT — all constraints satisfied
MB135,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB135] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB135,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6163,0.9616,[MB135] COMPLIANT — all constraints satisfied
MB136,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB136] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB136,flux,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB136] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB137,sd15,en,True,1.0,False,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.6066,0.7607,[MB137] NON-COMPLIANT — Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB137,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,0.7692,False,,True,True,0.6159,0.9154,[MB137] COMPLIANT — all constraints satisfied
MB138,sd15,en,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB138] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB138,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6102,0.761,[MB138] NON-COMPLIANT — Node4: required text not legibly rendered
MB139,sd15,en,True,1.0,False,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.6072,0.7607,[MB139] NON-COMPLIANT — Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB139,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.4,False,,True,True,0.613,0.8413,[MB139] NON-COMPLIANT — Node4: required text not legibly rendered
MB140,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB140] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB140,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,0.8,False,,True,True,0.6136,0.9214,[MB140] COMPLIANT — all constraints satisfied
MB141,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB141] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB141,flux,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB141] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB142,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB142] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB142,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,False,0.0,False,,True,True,0.6213,0.5621,[MB142] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered
MB143,sd15,en,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB143] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB143,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,True,1.0,False,,True,True,0.6103,0.761,[MB143] NON-COMPLIANT — Node2: spatial constraints not satisfied
MB144,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB144] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB144,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,False,0.0,False,,True,True,0.6244,0.5624,[MB144] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered
MB145,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB145] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB145,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6186,0.9619,[MB145] COMPLIANT — all constraints satisfied
MB146,sd15,en,True,1.0,False,False,0.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.5977,0.5598,[MB146] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB146,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,False,0.0,False,,True,True,0.6202,0.562,[MB146] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered
MB147,sd15,en,True,1.0,False,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6038,0.6604,[MB147] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB147,flux,en,True,1.0,False,True,1.0,False,False,0.5,False,True,1.0,False,,True,True,0.6193,0.8619,[MB147] NON-COMPLIANT — Node3: colour attributes not satisfied
MB148,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB148] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB148,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.4,False,,True,True,0.6087,0.8409,[MB148] NON-COMPLIANT — Node4: required text not legibly rendered
MB149,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB149] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB149,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6103,0.761,[MB149] NON-COMPLIANT — Node4: required text not legibly rendered
MB150,sd15,en,True,1.0,False,False,0.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.6054,0.5605,[MB150] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB150,flux,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB150] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
